Year,Sex,Age,Country,Region,Socio-economic classification,Ethnicity,Country of birth,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2016,Male,55 to 64,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,20.0798
2016,Male,65 and over,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,10.8384
2016,Male,,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,21.136
2016,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,21.4314
2016,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,23.1649
2016,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,21.243
2016,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,18.6802
2016,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,16.1253
2016,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,8.8408
2016,Male,,,,,,,Undefined,Units,Percentage (%),,17.7018
2016,Female,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,17.1623
2016,Female,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,18.0437
2016,Female,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,14.5884
2016,Female,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,15.3767
2016,Female,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,13.479
2016,Female,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,7.4275
2016,Female,,England,,,,,Undefined,Units,Percentage (%),E92000001,13.7091
2016,Female,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.2451
2016,Female,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,20.793
2016,Female,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.804
2016,Female,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.5899
2016,Female,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,15.3388
2016,Female,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,9.3624
2016,Female,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,15.7767
2016,Female,18 to 24,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,16.6829
2016,Female,25 to 34,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,19.3152
2016,Female,35 to 44,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.2094
2016,Female,45 to 54,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,19.5393
2016,Female,55 to 64,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.9169
2016,Female,65 and over,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,9.8951
2016,Female,,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,16.2533
2016,Female,18 to 24,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,12.3316
2016,Female,25 to 34,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,21.2312
2016,Female,35 to 44,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.3444
2016,Female,45 to 54,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.2033
2016,Female,55 to 64,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,17.996
2016,Female,65 and over,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,8.6497
2016,Female,,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,15.2611
2016,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,17.0354
2016,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,18.3588
2016,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,14.9545
2016,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,15.927
2016,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,14.113
2016,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,7.7744
2016,Female,,,,,,,Undefined,Units,Percentage (%),,14.0731
2017,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,18.0559999999999
2017,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,19.6151
2017,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,16.4641
2017,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,16.3933
2017,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,14.4417
2017,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,7.8157
2017,,,England,,,,,Undefined,Units,Percentage (%),E92000001,14.8681
2017,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.7944
2017,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.6103
2017,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.1365
2017,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.2558
2017,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.4607
2017,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.3909
2017,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.1268
2017,,18 to 24,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,13.7967
2017,,25 to 34,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,19.1064
2017,,35 to 44,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,19.8632
2017,,45 to 54,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,19.111
2017,,55 to 64,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.8174
2017,,65 and over,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,10.0967
2017,,,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,16.3373
2017,,18 to 24,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,19.0428
2017,,25 to 34,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,22.2846
2017,,35 to 44,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.5695
2017,,45 to 54,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,18.2111
2017,,55 to 64,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,15.9665
2017,,65 and over,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,9.3334
2017,,,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.5319
2017,,18 to 24,,,,,,Undefined,Units,Percentage (%),,17.8202
2017,,25 to 34,,,,,,Undefined,Units,Percentage (%),,19.7378
2017,,35 to 44,,,,,,Undefined,Units,Percentage (%),,16.8571
2017,,45 to 54,,,,,,Undefined,Units,Percentage (%),,16.7195
2017,,55 to 64,,,,,,Undefined,Units,Percentage (%),,14.8969
2017,,65 and over,,,,,,Undefined,Units,Percentage (%),,8.0799
2017,,,,,,,,Undefined,Units,Percentage (%),,15.1005
2017,Male,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,20.8659
2017,Male,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,22.2025
2017,Male,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,19.5629
2017,Male,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,17.9724
2017,Male,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,15.4552
2017,Male,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,8.2465
2017,Male,,England,,,,,Undefined,Units,Percentage (%),E92000001,16.8097
2017,Male,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,23.3044
2017,Male,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,22.1603
2017,Male,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.8208
2017,Male,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.6119
2017,Male,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.9846
2017,Male,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.2923
2017,Male,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.3139
2017,Male,18 to 24,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,15.6413
2017,Male,25 to 34,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,20.9753
2017,Male,35 to 44,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,22.4178
2017,Male,45 to 54,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,21.0526
2017,Male,55 to 64,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.7243
2017,Male,65 and over,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,10.8776
2017,Male,,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.8743
2017,Male,18 to 24,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,21.2803
2017,Male,25 to 34,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,25.278
2017,Male,35 to 44,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,21.0154
2017,Male,45 to 54,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,20.5747
2017,Male,55 to 64,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,15.1974
2017,Male,65 and over,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,9.896
2017,Male,,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,18.6196
2017,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,20.5764
2017,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,22.1886
2017,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,19.9282
2017,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,18.2869
2017,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,15.7301
2017,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,8.5078
2017,Male,,,,,,,Undefined,Units,Percentage (%),,16.9728
2017,Female,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,15.1326
2017,Female,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,17.0142
2017,Female,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,13.4268
2017,Female,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,14.8664
2017,Female,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,13.4633
2017,Female,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,7.4477
2017,Female,,England,,,,,Undefined,Units,Percentage (%),E92000001,13.0129
2017,Female,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.0023
2017,Female,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,21.0509
2017,Female,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.5357
2017,Female,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,16.9166
2017,Female,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,15.9613
2017,Female,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.4757
2017,Female,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,14.9948
2017,Female,18 to 24,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,11.9201
2017,Female,25 to 34,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.2992
2017,Female,35 to 44,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.4536
2017,Female,45 to 54,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.3294
2017,Female,55 to 64,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.9043
2017,Female,65 and over,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,9.4739
2017,Female,,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,14.9356
2017,Female,18 to 24,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.69
2017,Female,25 to 34,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,19.37
2017,Female,35 to 44,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,12.4243
2017,Female,45 to 54,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,15.9416
2017,Female,55 to 64,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.7039
2017,Female,65 and over,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,8.8633
2017,Female,,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,14.5695
2017,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,14.9516
2017,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,17.2829
2017,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,13.8622
2017,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,15.2122
2017,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,14.0955
2017,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,7.7166
2017,Female,,,,,,,Undefined,Units,Percentage (%),,13.3196
2018,,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,17.0122295730781
2018,,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,19.0383835719625
2018,,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,16.2004185239972
2018,,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,16.3378293266709
2018,,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,14.0491692610359
2018,,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,7.60359502014581
2018,,,England,,,,,Undefined,Units,Percentage (%),E92000001,14.4493116721904
2018,,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.7919738991018
2018,,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,23.8977798955895
2018,,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.3713682605764
2018,,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,18.4558186368719
2018,,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,14.6849974257416
2018,,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,7.96696471904382
2018,,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,15.9295005106516
2018,,18 to 24,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,15.0562275135145
2018,,25 to 34,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,19.4719324017952
2018,,35 to 44,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,18.1811442504645
2018,,45 to 54,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,19.370119566796
2018,,55 to 64,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.4117667415011
2018,,65 and over,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,10.3150125132634
2018,,,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,16.3095175056443
2018,,18 to 24,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,13.0306317337575
2018,,25 to 34,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.8902415794308
2018,,35 to 44,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.6216764278768
2018,,45 to 54,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,19.8385858876577
2018,,55 to 64,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.6370789529648
2018,,65 and over,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,10.2836211120744
2018,,,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,15.5171535486763
2018,,18 to 24,,,,,,Undefined,Units,Percentage (%),,16.8212728520742
2018,,25 to 34,,,,,,Undefined,Units,Percentage (%),,19.2368701508357
2018,,35 to 44,,,,,,Undefined,Units,Percentage (%),,16.4231535740639
2018,,45 to 54,,,,,,Undefined,Units,Percentage (%),,16.8023553620835
2018,,55 to 64,,,,,,Undefined,Units,Percentage (%),,14.46310553277
2018,,65 and over,,,,,,Undefined,Units,Percentage (%),,7.92142196917384
2018,,,,,,,,Undefined,Units,Percentage (%),,14.7107837594615
2018,Male,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,19.2417543246926
2018,Male,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,21.6146685692212
2018,Male,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,19.0113592960565
2018,Male,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,18.2131779238734
2018,Male,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,15.0788167325756
2018,Male,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,8.42049783751363
2018,Male,,England,,,,,Undefined,Units,Percentage (%),E92000001,16.4049810340965
2018,Male,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,20.2686220206918
2018,Male,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,25.1514058932033
2018,Male,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.2223605592523
2018,Male,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,19.5058782591405
2018,Male,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,15.5835120573312
2018,Male,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,7.91808946408161
2018,Male,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.0540004690132
2018,Male,18 to 24,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,16.7622473434522
2018,Male,25 to 34,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,20.8271381233761
2018,Male,35 to 44,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,19.8027561016105
2018,Male,45 to 54,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,20.4785964634811
2018,Male,55 to 64,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.8044484913109
2018,Male,65 and over,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,10.6983772909211
2018,Male,,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.4439454639442
2018,Male,18 to 24,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,14.7759370944347
2018,Male,25 to 34,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,17.3957595061011
2018,Male,35 to 44,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,20.3264255234872
2018,Male,45 to 54,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,20.9164407237818
2018,Male,55 to 64,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,17.8338579136691
2018,Male,65 and over,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,11.1421046774731
2018,Male,,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,17.0277127680997
2018,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,18.9551689175366
2018,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,21.5944563423186
2018,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,19.1212977588584
2018,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,18.5437569825604
2018,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,15.4288036231581
2018,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,8.64935310392796
2018,Male,,,,,,,Undefined,Units,Percentage (%),,16.5409290037508
2018,Female,18 to 24,England,,,,,Undefined,Units,Percentage (%),E92000001,14.6415814519741
2018,Female,25 to 34,England,,,,,Undefined,Units,Percentage (%),E92000001,16.433371544259
2018,Female,35 to 44,England,,,,,Undefined,Units,Percentage (%),E92000001,13.4544640691868
2018,Female,45 to 54,England,,,,,Undefined,Units,Percentage (%),E92000001,14.5191126385696
2018,Female,55 to 64,England,,,,,Undefined,Units,Percentage (%),E92000001,13.0574868418382
2018,Female,65 and over,England,,,,,Undefined,Units,Percentage (%),E92000001,6.90306722240034
2018,Female,,England,,,,,Undefined,Units,Percentage (%),E92000001,12.574971516327
2018,Female,18 to 24,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.1865615176405
2018,Female,25 to 34,Wales,,,,,Undefined,Units,Percentage (%),W92000004,22.6248713350383
2018,Female,35 to 44,Wales,,,,,Undefined,Units,Percentage (%),W92000004,15.5776080543577
2018,Female,45 to 54,Wales,,,,,Undefined,Units,Percentage (%),W92000004,17.4592990616729
2018,Female,55 to 64,Wales,,,,,Undefined,Units,Percentage (%),W92000004,13.8311727044976
2018,Female,65 and over,Wales,,,,,Undefined,Units,Percentage (%),W92000004,8.00918699959829
2018,Female,,Wales,,,,,Undefined,Units,Percentage (%),W92000004,14.8566742436692
2018,Female,18 to 24,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,13.3060768522884
2018,Female,25 to 34,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,18.1743307001926
2018,Female,35 to 44,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,16.6520019664267
2018,Female,45 to 54,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,18.3444570460923
2018,Female,55 to 64,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,17.0472523042275
2018,Female,65 and over,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,10.0102905031242
2018,Female,,Scotland,,,,,Undefined,Units,Percentage (%),S92000003,15.2757101611421
2018,Female,18 to 24,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,11.11684687827
2018,Female,25 to 34,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,16.3932912497482
2018,Female,35 to 44,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,13.1408223163913
2018,Female,45 to 54,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,18.8112395868304
2018,Female,55 to 64,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,15.4709093232561
2018,Female,65 and over,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,9.54673391153733
2018,Female,,Northern Ireland,,,,,Undefined,Units,Percentage (%),N92000002,14.0780582772611
2018,Female,18 to 24,,,,,,Undefined,Units,Percentage (%),,14.5546284027741
2018,Female,25 to 34,,,,,,Undefined,Units,Percentage (%),,16.8653191255629
2018,Female,35 to 44,,,,,,Undefined,Units,Percentage (%),,13.7987894940739
2018,Female,45 to 54,,,,,,Undefined,Units,Percentage (%),,15.1229416127813
2018,Female,55 to 64,,,,,,Undefined,Units,Percentage (%),,13.5364776723697
2018,Female,65 and over,,,,,,Undefined,Units,Percentage (%),,7.30092766302987
2018,Female,,,,,,,Undefined,Units,Percentage (%),,12.964945848656
2011,,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,25.9158
2011,,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,27.4821
2011,,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.7266
2011,,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,22.3541
2011,,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,20.0236
2011,,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,11.3347
2011,,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.263
2011,,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,26.4094
2011,,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,27.3712
2011,,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,26.4179
2011,,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,23.5989
2011,,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.2909
2011,,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,10.9378
2011,,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,21.8723
2011,,18 to 24,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,27.6949
2011,,25 to 34,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,30.7432
2011,,35 to 44,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,25.2367
2011,,45 to 54,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,22.8985
2011,,55 to 64,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,19.0583
2011,,65 and over,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,10.2761
2011,,,England,Yorkshire and the Humber,,,,Undefined,Units,Percentage (%),E12000003,21.8847
2011,,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,27.8712
2011,,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,27.0277
2011,,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,22.8395
2011,,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,21.6859
2011,,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,18.4671
2011,,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,9.4309
2011,,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,20.1808
2011,,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,24.7213
2011,,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,25.4405
2011,,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,21.58
2011,,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,20.3458
2011,,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.5654
2011,,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,9.954
2011,,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,19.2161
2011,,18 to 24,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,28.3471
2011,,25 to 34,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,25.6902
2011,,35 to 44,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,22.2895
2011,,45 to 54,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,20.0496
2011,,55 to 64,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,16.5082
2011,,65 and over,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,10.0296
2011,,,England,East of England,,,,Undefined,Units,Percentage (%),E12000006,19.3197
2011,,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,20.7897
2011,,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,22.5668
2011,,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,21.2223
2011,,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,19.0778
2011,,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,17.3624
2011,,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,10.774
2011,,,England,London,,,,Undefined,Units,Percentage (%),E12000007,19.2457
2011,,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,26.7974
2011,,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,23.6542
2011,,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,21.2018
2011,,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,19.3212
2011,,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.6676
2011,,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,8.1934
2011,,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,18.2399
2011,,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,26.2459
2011,,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,27.2164
2011,,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,23.487
2011,,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,20.5655
2011,,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,15.9188
2011,,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,8.4988
2011,,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.847
