Year,Units,Sex,Age,Unit measure,Unit multiplier,Observation status,Value
2005 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.76323939112572
2005 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,11.124577897772625
2005 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.948552610476398
2005 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.686585434537353
2005 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,11.350313882178
2005 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.07348728730687
2006 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.107548923333557
2006 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,10.496943715051108
2006 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.572897344810604
2006 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.130439761273912
2006 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,10.497844145097984
2006 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.889531511859282
2006 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.133011142168892
2006 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,10.22526830191869
2006 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.68296460944388
2006 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.991349842525487
2006 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,9.6611832595404
2006 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.66351563889585
2007 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.19607146555029
2007 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,9.29074728707561
2007 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.034727185507524
2007 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.226324501427568
2007 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,9.141674544211089
2007 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.117281896319186
2007 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.591712332732095
2007 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,8.100100219133271
2007 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.59888286107348
2007 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.310464452992557
2007 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,9.520437404558892
2007 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.82559428434937
2008 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.231270594654742
2008 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,7.918679328768964
2008 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.18237214497504
2008 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.60650941411578
2008 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,8.275840473866205
2008 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.56058267773455
2008 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.47887397557449
2008 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,7.913666903276434
2008 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.780194299761453
2008 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.243386782894856
2008 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,7.783603375875287
2008 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.507030732197777
2009 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.775450225721078
2009 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,7.890114760781075
2009 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,15.43294900207318
2009 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,14.268737415826024
2009 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,7.802503437549564
2009 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,16.07878665128456
2009 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,14.032381290621045
2009 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.514741222744677
2009 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,16.12500279310811
2009 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.163004284335106
2009 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.675657217682632
2009 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,14.959405919307144
2010 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.877858779982866
2010 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.8352558354830615
2010 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,15.817895071017968
2010 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.188736271973758
2010 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.897124965881418
2010 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,14.91298820606486
2010 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.467552504278476
2010 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.603225996409752
2010 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,15.338343637140763
2010 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,14.498153495253508
2010 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.004055064052776
2010 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,16.799939571361897
2011 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,14.254569863905942
2011 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.95224482708447
2011 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,16.222241250251557
2011 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,14.428540827710764
2011 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,7.476660012721205
2011 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,16.29130682763636
2011 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,15.845133529645189
2011 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,8.188127973764232
2011 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,17.88739077020236
2011 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,15.676554525883873
2011 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,7.570164618441924
2011 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,17.829705016906818
2012 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,15.329860254315324
2012 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.848713919848387
2012 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,17.573272771971734
2012 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,15.34476855135058
2012 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,7.446771780453557
2012 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,17.4251700849787
2012 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.922195688728149
2012 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.0887348709366425
2012 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,15.985532135402623
2012 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.591326641335186
2012 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,5.36943016545621
2012 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,15.76121282385284
2013 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.570143086934362
2013 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,5.71552985759175
2013 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,15.646910438630826
2013 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.56621933940746
2013 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.884978773411258
2013 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,15.866050450650947
2013 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.938731129727014
2013 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.447600932594858
2013 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,16.450177893605023
2013 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.590024883069267
2013 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,5.189745357166922
2013 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,15.806797280045584
2014 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.392956355697972
2014 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,3.890709425529805
2014 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,14.630464560407658
2014 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.180176901580836
2014 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,3.358877978948297
2014 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,14.49530206448426
2014 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,12.110230857793324
2014 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,3.725936321445817
2014 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,14.303725997448602
2014 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.36187412185873
2014 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,3.8360270241838834
2014 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.324277964335824
2015 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.350464954379474
2015 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.005792892275051
2015 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.259145049478176
2015 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.439138465040944
2015 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,3.653680930726137
2015 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.45557455774358
2015 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.742548312340514
2015 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.046782387278397
2015 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.47252886942148
2015 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.754965622723605
2015 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.151992490917533
2015 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.457658762172391
2016 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.085363708854356
2016 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.79898443736636
2016 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.703346194533172
2016 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.192622508900744
2016 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.425218621244407
2016 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.930958075114829
2016 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.818537949149391
2016 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.48184284954368
2016 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.69777082169638
2016 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.45977986142789
2016 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.807716933289876
2016 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.157763425223951
2017 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.83028454771982
2017 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.1839514336920045
2017 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.520938626940223
2017 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.739463728434378
2017 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,5.348852655293167
2017 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.105893763809233
2017 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.690092837540568
2017 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,5.430762841576785
2017 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.270897658447872
2017 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.383841781560056
2017 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.634050036083816
2017 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.081998357703876
2018 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.098520145505812
2018 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.946257819789794
2018 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.640362792461064
2018 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.890844964835091
2018 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.930683567747909
2018 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.378868050623534
2018 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,9.723333475895265
2018 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,2.923860984177717
2018 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.42288878188161
2018 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.530869664877534
2018 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.720100048554269
2018 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.988704426189647
2019 Q1,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.764018172389296
2019 Q1,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.509327527745061
2019 Q1,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.339163669618198
2019 Q2,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.72521556982256
2019 Q2,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.6376560599069
2019 Q2,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.516919245600366
2019 Q3,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.996899878368856
2019 Q3,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.176651462893855
2019 Q3,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.480127294499722
2019 Q4,1. Seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.124161393585178
2019 Q4,1. Seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,5.70558522644609
2019 Q4,1. Seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.519181142237253
2001 Q4,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.336875146810296
2001 Q4,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,8.1394935444747
2001 Q4,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.448182130513924
2002 Q1,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.32012550959257
2002 Q1,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.280449444494167
2002 Q1,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.67429073200754
2002 Q2,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.478642381826448
2002 Q2,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,8.51248532312721
2002 Q2,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.514856053678372
2002 Q3,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.347911202096537
2002 Q3,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.167528940222147
2002 Q3,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.731421630261554
2002 Q4,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.02124679588257
2002 Q4,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.455280479047256
2002 Q4,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.217375743693246
2003 Q1,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.70978998303509
2003 Q1,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.794716697592476
2003 Q1,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.2874555230922
2003 Q2,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.15247005446155
2003 Q2,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,8.525181114053321
2003 Q2,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.34929756952623
2003 Q3,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.560039857833669
2003 Q3,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.9564108289251125
2003 Q3,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.03469207989899
2003 Q4,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.938118936638665
2003 Q4,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.2181896732503095
2003 Q4,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.446004701374253
2004 Q1,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.531509179441368
2004 Q1,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.55658853492599
2004 Q1,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.82493471902266
2004 Q2,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.521626110224265
2004 Q2,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.648541457532951
2004 Q2,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.78557112354405
2004 Q3,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.0486642817745
2004 Q3,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.8288349524559
2004 Q3,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.40483937998597
2004 Q4,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.492071555658004
2004 Q4,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.988779710270541
2004 Q4,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.63304620302378
2005 Q1,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.717239119207646
2005 Q1,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,8.16352265406632
2005 Q1,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.862977595720402
2005 Q2,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.86138846104626
2005 Q2,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.464424438514607
2005 Q2,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.236026785851625
2005 Q3,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.175915145184248
2005 Q3,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.243248368361131
2005 Q3,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.686371428315205
2005 Q4,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.113768434331664
2005 Q4,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.916421934225664
2005 Q4,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.68025523645827
2006 Q1,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.044439589303217
2006 Q1,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.531062504098056
2006 Q1,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.68012871396607
2006 Q2,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.99250754469562
2006 Q2,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.285952302803301
2006 Q2,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.38767938637529
2006 Q3,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.429096123041965
2006 Q3,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.571743521130794
2006 Q3,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.861006434168665
2006 Q4,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.678587870441776
2006 Q4,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.787237807183717
2006 Q4,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.121792812085825
2007 Q1,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.95321537540755
2007 Q1,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.763638450201852
2007 Q1,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.48000502723533
2007 Q2,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.90514633770373
2007 Q2,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.702456461708869
2007 Q2,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.43750152384145
2007 Q3,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.858422490092329
2007 Q3,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.67639846992749
2007 Q3,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.11080505828942
2007 Q4,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.557938347327166
2007 Q4,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.288548135156932
2007 Q4,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.11065243244709
2008 Q1,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.578939579947404
2008 Q1,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.125739961997829
2008 Q1,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.18325494295777
2008 Q2,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.03693732141053
2008 Q2,1. Seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.497591043758407
2008 Q2,1. Seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.66576564018548
2008 Q3,1. Seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.10621044050603
