Year,Country,Region,Renewable Source,Wind,Bioenergy,Units,Observation status,Unit multiplier,GeoCode,Value
2015,England,East Midlands,Other bioenergy,,Biomass and waste,,,,E12000004,17.16168618
2015,England,East of England,Other bioenergy,,,,,,E12000006,34.23535666
2015,England,East of England,Other bioenergy,,AD,,,,E12000006,8.515019001
2015,England,East of England,Other bioenergy,,Biomass and waste,,,,E12000006,25.72033766
2015,England,North East,Other bioenergy,,,,,,E12000001,65.35029047
2015,England,North East,Other bioenergy,,AD,,,,E12000001,4.314215728
2015,England,North East,Other bioenergy,,Biomass and waste,,,,E12000001,61.03607474
2015,England,North West,Other bioenergy,,,,,,E12000002,28.63099703
2015,England,North West,Other bioenergy,,AD,,,,E12000002,3.478380606
2015,England,North West,Other bioenergy,,Biomass and waste,,,,E12000002,25.15261642
2015,England,London,Other bioenergy,,,,,,E12000007,22.11352509
2015,England,London,Other bioenergy,,AD,,,,E12000007,0.376142417
2015,England,London,Other bioenergy,,Biomass and waste,,,,E12000007,21.73738267
2015,England,South East,Other bioenergy,,,,,,E12000008,31.30156775
2015,England,South East,Other bioenergy,,AD,,,,E12000008,2.867680844
2015,England,South East,Other bioenergy,,Biomass and waste,,,,E12000008,28.43388691
2015,England,South West,Other bioenergy,,,,,,E12000009,16.38707437
2015,England,South West,Other bioenergy,,AD,,,,E12000009,7.277689748
2015,England,South West,Other bioenergy,,Biomass and waste,,,,E12000009,9.109384624
2015,England,West Midlands,Other bioenergy,,,,,,E12000005,29.50507486
2015,England,West Midlands,Other bioenergy,,AD,,,,E12000005,7.127154115
2015,England,West Midlands,Other bioenergy,,Biomass and waste,,,,E12000005,22.37792075
2015,England,Yorkshire and The Humber,Other bioenergy,,,,,,E12000003,399.0799247
2015,England,Yorkshire and The Humber,Other bioenergy,,AD,,,,E12000003,4.09798429
2015,England,Yorkshire and The Humber,Other bioenergy,,Biomass and waste,,,,E12000003,394.9819404
2015,Northern Ireland,,Other bioenergy,,,,,,N92000002,24.4875555
2015,Northern Ireland,,Other bioenergy,,AD,,,,N92000002,8.391836126
2015,Northern Ireland,,Other bioenergy,,Biomass and waste,,,,N92000002,16.09571937
2015,Scotland,,Other bioenergy,,,,,,S92000003,44.79763633
2015,Scotland,,Other bioenergy,,AD,,,,S92000003,6.217197097
2015,Scotland,,Other bioenergy,,Biomass and waste,,,,S92000003,38.58043923
2015,Wales,,Other bioenergy,,,,,,W92000004,28.27317474
2015,Wales,,Other bioenergy,,AD,,,,W92000004,2.56075501
2015,Wales,,Other bioenergy,,Biomass and waste,,,,W92000004,25.71241973
2016,,,Other bioenergy,,,,,,,67.7176124
2016,,,Other bioenergy,,AD,,,,,6.921418874
2016,,,Other bioenergy,,Biomass and waste,,,,,60.79619353
2016,England,,Other bioenergy,,,,,,E92000001,72.40869857
2016,England,,Other bioenergy,,AD,,,,E92000001,6.524711277
2016,England,,Other bioenergy,,Biomass and waste,,,,E92000001,65.8839873
2016,England,East Midlands,Other bioenergy,,,,,,E12000004,39.46922899
2016,England,East Midlands,Other bioenergy,,AD,,,,E12000004,15.25207443
2016,England,East Midlands,Other bioenergy,,Biomass and waste,,,,E12000004,24.21715456
2016,England,East of England,Other bioenergy,,,,,,E12000006,47.14590704
2016,England,East of England,Other bioenergy,,AD,,,,E12000006,10.31382745
2016,England,East of England,Other bioenergy,,Biomass and waste,,,,E12000006,36.8320796
2016,England,North East,Other bioenergy,,,,,,E12000001,69.11505737
2016,England,North East,Other bioenergy,,AD,,,,E12000001,8.245881326
2016,England,North East,Other bioenergy,,Biomass and waste,,,,E12000001,60.86917605
2016,England,North West,Other bioenergy,,,,,,E12000002,30.11563877
2016,England,North West,Other bioenergy,,AD,,,,E12000002,4.938149583
2016,England,North West,Other bioenergy,,Biomass and waste,,,,E12000002,25.17748919
2016,England,London,Other bioenergy,,,,,,E12000007,22.0321422
2016,England,London,Other bioenergy,,AD,,,,E12000007,0.599795271
2016,England,London,Other bioenergy,,Biomass and waste,,,,E12000007,21.43234693
2016,England,South East,Other bioenergy,,,,,,E12000008,35.51912235
2016,England,South East,Other bioenergy,,AD,,,,E12000008,3.849685953
2016,England,South East,Other bioenergy,,Biomass and waste,,,,E12000008,31.6694364
2016,England,South West,Other bioenergy,,,,,,E12000009,30.23898794
2016,England,South West,Other bioenergy,,AD,,,,E12000009,9.059257676
2016,England,South West,Other bioenergy,,Biomass and waste,,,,E12000009,21.17973026
2016,England,West Midlands,Other bioenergy,,,,,,E12000005,33.45347512
2016,England,West Midlands,Other bioenergy,,AD,,,,E12000005,8.404733759
2016,England,West Midlands,Other bioenergy,,Biomass and waste,,,,E12000005,25.04874136
2016,England,Yorkshire and The Humber,Other bioenergy,,,,,,E12000003,414.9871806
2016,England,Yorkshire and The Humber,Other bioenergy,,AD,,,,E12000003,5.357606947
2016,England,Yorkshire and The Humber,Other bioenergy,,Biomass and waste,,,,E12000003,409.6295737
2016,Northern Ireland,,Other bioenergy,,,,,,N92000002,35.55682076
2016,Northern Ireland,,Other bioenergy,,AD,,,,N92000002,19.54394333
2016,Northern Ireland,,Other bioenergy,,Biomass and waste,,,,N92000002,16.01287743
2016,Scotland,,Other bioenergy,,,,,,S92000003,49.59257683
2016,Scotland,,Other bioenergy,,AD,,,,S92000003,7.760097693
2016,Scotland,,Other bioenergy,,Biomass and waste,,,,S92000003,41.83247914
2016,Wales,,Other bioenergy,,,,,,W92000004,35.13997077
2016,Wales,,Other bioenergy,,AD,,,,W92000004,4.958000739
2016,Wales,,Other bioenergy,,Biomass and waste,,,,W92000004,30.18197003
2017,,,Other bioenergy,,,,,,,71.89378107
2017,,,Other bioenergy,,AD,,,,,7.683816027
2017,,,Other bioenergy,,Biomass and waste,,,,,64.20996505
2017,England,,Other bioenergy,,,,,,E92000001,75.55801298
2017,England,,Other bioenergy,,AD,,,,E92000001,6.911483631
2017,England,,Other bioenergy,,Biomass and waste,,,,E92000001,68.64652935
2017,England,East Midlands,Other bioenergy,,,,,,E12000004,44.90601396
2017,England,East Midlands,Other bioenergy,,AD,,,,E12000004,14.2839
2017,England,East Midlands,Other bioenergy,,Biomass and waste,,,,E12000004,30.62211395
2017,England,East of England,Other bioenergy,,,,,,E12000006,49.73178435
2017,England,East of England,Other bioenergy,,AD,,,,E12000006,12.66466097
2017,England,East of England,Other bioenergy,,Biomass and waste,,,,E12000006,37.06712338
2017,England,North East,Other bioenergy,,,,,,E12000001,71.46335709
2017,England,North East,Other bioenergy,,AD,,,,E12000001,10.33490413
2017,England,North East,Other bioenergy,,Biomass and waste,,,,E12000001,61.12845296
2017,England,North West,Other bioenergy,,,,,,E12000002,33.47510624
2017,England,North West,Other bioenergy,,AD,,,,E12000002,4.981107309
2017,England,North West,Other bioenergy,,Biomass and waste,,,,E12000002,28.49399893
2017,England,London,Other bioenergy,,,,,,E12000007,21.89397759
2017,England,London,Other bioenergy,,AD,,,,E12000007,0.596033927
2017,England,London,Other bioenergy,,Biomass and waste,,,,E12000007,21.29794366
2017,England,South East,Other bioenergy,,,,,,E12000008,35.64654093
2017,England,South East,Other bioenergy,,AD,,,,E12000008,3.729286711
2017,England,South East,Other bioenergy,,Biomass and waste,,,,E12000008,31.91725421
2017,England,South West,Other bioenergy,,,,,,E12000009,37.97170012
2017,England,South West,Other bioenergy,,AD,,,,E12000009,9.073001067
2017,England,South West,Other bioenergy,,Biomass and waste,,,,E12000009,28.89869905
2017,England,West Midlands,Other bioenergy,,,,,,E12000005,40.26776808
2017,England,West Midlands,Other bioenergy,,AD,,,,E12000005,8.48447269
2017,England,West Midlands,Other bioenergy,,Biomass and waste,,,,E12000005,31.78329539
2017,England,Yorkshire and The Humber,Other bioenergy,,,,,,E12000003,419.3399057
2017,England,Yorkshire and The Humber,Other bioenergy,,AD,,,,E12000003,6.487001227
2017,England,Yorkshire and The Humber,Other bioenergy,,Biomass and waste,,,,E12000003,412.8529044
2017,Northern Ireland,,Other bioenergy,,,,,,N92000002,45.285125
2017,Northern Ireland,,Other bioenergy,,AD,,,,N92000002,28.70120492
2017,Northern Ireland,,Other bioenergy,,Biomass and waste,,,,N92000002,16.58392008
2017,Scotland,,Other bioenergy,,,,,,S92000003,55.80821413
2017,Scotland,,Other bioenergy,,AD,,,,S92000003,9.609202183
2017,Scotland,,Other bioenergy,,Biomass and waste,,,,S92000003,46.19901195
2017,Wales,,Other bioenergy,,,,,,W92000004,50.53134794
2017,Wales,,Other bioenergy,,AD,,,,W92000004,5.50530932
2017,Wales,,Other bioenergy,,Biomass and waste,,,,W92000004,45.02603863
2018,,,Other bioenergy,,,,,,,94.16727002
2018,,,Other bioenergy,,AD,,,,,7.928516284
2018,,,Other bioenergy,,Biomass and waste,,,,,86.23875373
2018,England,,Other bioenergy,,,,,,E92000001,100.3919857
2018,England,,Other bioenergy,,AD,,,,E92000001,6.948220577
2018,England,,Other bioenergy,,Biomass and waste,,,,E92000001,93.44376514
2018,England,East Midlands,Other bioenergy,,,,,,E12000004,53.23243513
2018,England,East Midlands,Other bioenergy,,AD,,,,E12000004,14.18732017
2018,England,East Midlands,Other bioenergy,,Biomass and waste,,,,E12000004,39.04511496
2018,England,East of England,Other bioenergy,,,,,,E12000006,58.34774126
2018,England,East of England,Other bioenergy,,AD,,,,E12000006,12.67817882
2018,England,East of England,Other bioenergy,,Biomass and waste,,,,E12000006,45.66956244
2018,England,North East,Other bioenergy,,,,,,E12000001,247.5582573
2018,England,North East,Other bioenergy,,AD,,,,E12000001,10.28364778
2018,England,North East,Other bioenergy,,Biomass and waste,,,,E12000001,237.2746095
2018,England,North West,Other bioenergy,,,,,,E12000002,36.33213537
2018,England,North West,Other bioenergy,,AD,,,,E12000002,5.007615783
2018,England,North West,Other bioenergy,,Biomass and waste,,,,E12000002,31.32451959
2018,England,London,Other bioenergy,,,,,,E12000007,21.79699243
2018,England,London,Other bioenergy,,AD,,,,E12000007,0.590475098
2018,England,London,Other bioenergy,,Biomass and waste,,,,E12000007,21.20651733
2018,England,South East,Other bioenergy,,,,,,E12000008,37.8527693
2018,England,South East,Other bioenergy,,AD,,,,E12000008,3.573936964
2018,England,South East,Other bioenergy,,Biomass and waste,,,,E12000008,34.27883234
2018,England,South West,Other bioenergy,,,,,,E12000009,38.92714209
2018,England,South West,Other bioenergy,,AD,,,,E12000009,9.560573849
2018,England,South West,Other bioenergy,,Biomass and waste,,,,E12000009,29.36656824
2018,England,West Midlands,Other bioenergy,,,,,,E12000005,41.19996638
2018,England,West Midlands,Other bioenergy,,AD,,,,E12000005,8.568561627
2018,England,West Midlands,Other bioenergy,,Biomass and waste,,,,E12000005,32.63140475
2018,England,Yorkshire and The Humber,Other bioenergy,,,,,,E12000003,561.7505974
2018,England,Yorkshire and The Humber,Other bioenergy,,AD,,,,E12000003,6.627107926
2018,England,Yorkshire and The Humber,Other bioenergy,,Biomass and waste,,,,E12000003,555.1234895
2018,Northern Ireland,,Other bioenergy,,,,,,N92000002,57.1760615
2018,Northern Ireland,,Other bioenergy,,AD,,,,N92000002,36.3834334
2018,Northern Ireland,,Other bioenergy,,Biomass and waste,,,,N92000002,20.79262811
2018,Scotland,,Other bioenergy,,,,,,S92000003,62.54541108
2018,Scotland,,Other bioenergy,,AD,,,,S92000003,9.585700888
2018,Scotland,,Other bioenergy,,Biomass and waste,,,,S92000003,52.95971019
2018,Wales,,Other bioenergy,,,,,,W92000004,60.11579571
2018,Wales,,Other bioenergy,,AD,,,,W92000004,5.48168931
2018,Wales,,Other bioenergy,,Biomass and waste,,,,W92000004,54.6341064
2019,,,Other bioenergy,,,,,,,97.66957357
2019,,,Other bioenergy,,AD,,,,,7.934443932
2019,,,Other bioenergy,,Biomass and waste,,,,,89.73512964
2019,England,,Other bioenergy,,,,,,E92000001,102.6610684
2019,England,,Other bioenergy,,AD,,,,E92000001,6.909980093
2019,England,,Other bioenergy,,Biomass and waste,,,,E92000001,95.75108832
2019,England,East Midlands,Other bioenergy,,,,,,E12000004,53.25814404
2019,England,East Midlands,Other bioenergy,,AD,,,,E12000004,14.09408908
2019,England,East Midlands,Other bioenergy,,Biomass and waste,,,,E12000004,39.16405497
2019,England,East of England,Other bioenergy,,,,,,E12000006,58.04115636
2019,England,East of England,Other bioenergy,,AD,,,,E12000006,12.60731114
2019,England,East of England,Other bioenergy,,Biomass and waste,,,,E12000006,45.43384522
2019,England,North East,Other bioenergy,,,,,,E12000001,246.4426442
2019,England,North East,Other bioenergy,,AD,,,,E12000001,10.23730487
2019,England,North East,Other bioenergy,,Biomass and waste,,,,E12000001,236.2053394
2019,England,North West,Other bioenergy,,,,,,E12000002,34.60400867
2019,England,North West,Other bioenergy,,AD,,,,E12000002,4.974121383
2019,England,North West,Other bioenergy,,Biomass and waste,,,,E12000002,29.62988728
2019,England,London,Other bioenergy,,,,,,E12000007,25.00051876
2019,England,London,Other bioenergy,,AD,,,,E12000007,0.586923282
2019,England,London,Other bioenergy,,Biomass and waste,,,,E12000007,24.41359548
2019,England,South East,Other bioenergy,,,,,,E12000008,38.22743347
2019,England,South East,Other bioenergy,,AD,,,,E12000008,3.555830061
2019,England,South East,Other bioenergy,,Biomass and waste,,,,E12000008,34.67160341
2019,England,South West,Other bioenergy,,,,,,E12000009,42.35263204
2019,England,South West,Other bioenergy,,AD,,,,E12000009,9.518146403
2019,England,South West,Other bioenergy,,Biomass and waste,,,,E12000009,32.83448563
2019,England,West Midlands,Other bioenergy,,,,,,E12000005,40.21848701
2019,England,West Midlands,Other bioenergy,,AD,,,,E12000005,8.52050636
2019,England,West Midlands,Other bioenergy,,Biomass and waste,,,,E12000005,31.69798065
2019,England,Yorkshire and The Humber,Other bioenergy,,,,,,E12000003,580.6122406
2019,England,Yorkshire and The Humber,Other bioenergy,,AD,,,,E12000003,6.598985602
2019,England,Yorkshire and The Humber,Other bioenergy,,Biomass and waste,,,,E12000003,574.013255
2019,Northern Ireland,,Other bioenergy,,,,,,N92000002,70.32447708
2019,Northern Ireland,,Other bioenergy,,AD,,,,N92000002,36.43928948
2019,Northern Ireland,,Other bioenergy,,Biomass and waste,,,,N92000002,33.8851876
2019,Scotland,,Other bioenergy,,,,,,S92000003,71.97184852
2019,Scotland,,Other bioenergy,,AD,,,,S92000003,9.728186261
2019,Scotland,,Other bioenergy,,Biomass and waste,,,,S92000003,62.24366226
2019,Wales,,Other bioenergy,,,,,,W92000004,68.97324636
2019,Wales,,Other bioenergy,,AD,,,,W92000004,5.456917313
2019,Wales,,Other bioenergy,,Biomass and waste,,,,W92000004,63.51632904
2008,,,Sewage gas,,,,,,,2.435713563
2008,England,,Sewage gas,,,,,,E92000001,2.602871364
2008,England,East Midlands,Sewage gas,,,,,,E12000004,1.735821442
2008,England,East of England,Sewage gas,,,,,,E12000006,1.399703942
2008,England,North East,Sewage gas,,,,,,E12000001,6.858645427
2008,England,North West,Sewage gas,,,,,,E12000002,2.510869008
2008,England,London,Sewage gas,,,,,,E12000007,4.793552002
2008,England,South East,Sewage gas,,,,,,E12000008,1.921936049
2008,England,South West,Sewage gas,,,,,,E12000009,1.861655732
2008,England,West Midlands,Sewage gas,,,,,,E12000005,3.134506499
2008,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,0.676326179
2008,Northern Ireland,,Sewage gas,,,,,,N92000002,0.094427008
2008,Scotland,,Sewage gas,,,,,,S92000003,1.35116954
2008,Wales,,Sewage gas,,,,,,W92000004,2.814730456
2009,,,Sewage gas,,,,,,,2.517551823
2009,England,,Sewage gas,,,,,,E92000001,2.694612103
2009,England,East Midlands,Sewage gas,,,,,,E12000004,1.723970979
2009,England,East of England,Sewage gas,,,,,,E12000006,2.066611805
2009,England,North East,Sewage gas,,,,,,E12000001,6.842323315
2009,England,North West,Sewage gas,,,,,,E12000002,2.500946157
2009,England,London,Sewage gas,,,,,,E12000007,4.714832459
2009,England,South East,Sewage gas,,,,,,E12000008,1.907331147
2009,England,South West,Sewage gas,,,,,,E12000009,1.873988032
2009,England,West Midlands,Sewage gas,,,,,,E12000005,3.159909168
2009,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,0.96757939
2009,Northern Ireland,,Sewage gas,,,,,,N92000002,0.093680315
2009,Scotland,,Sewage gas,,,,,,S92000003,1.378084444
2009,Wales,,Sewage gas,,,,,,W92000004,2.868498574
2010,,,Sewage gas,,,,,,,3.079201324
2010,England,,Sewage gas,,,,,,E92000001,3.28639707
2010,England,East Midlands,Sewage gas,,,,,,E12000004,3.977749629
2010,England,East of England,Sewage gas,,,,,,E12000006,2.226641104
2010,England,North East,Sewage gas,,,,,,E12000001,5.985230016
2010,England,North West,Sewage gas,,,,,,E12000002,3.46186232
2010,England,London,Sewage gas,,,,,,E12000007,4.427094478
2010,England,South East,Sewage gas,,,,,,E12000008,2.463810237
2010,England,South West,Sewage gas,,,,,,E12000009,2.59671144
2010,England,West Midlands,Sewage gas,,,,,,E12000005,4.090109248
2010,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,1.733657
2010,Northern Ireland,,Sewage gas,,,,,,N92000002,0.093083404
2010,Scotland,,Sewage gas,,,,,,S92000003,1.551442363
2010,Wales,,Sewage gas,,,,,,W92000004,3.905938778
2011,,,Sewage gas,,,,,,,3.149190857
2011,England,,Sewage gas,,,,,,E92000001,3.347363517
2011,England,East Midlands,Sewage gas,,,,,,E12000004,3.95111966
2011,England,East of England,Sewage gas,,,,,,E12000006,2.819826222
2011,England,North East,Sewage gas,,,,,,E12000001,5.963162652
2011,England,North West,Sewage gas,,,,,,E12000002,3.444180034
2011,England,London,Sewage gas,,,,,,E12000007,4.349979225
2011,England,South East,Sewage gas,,,,,,E12000008,2.57708964
2011,England,South West,Sewage gas,,,,,,E12000009,2.577331743
2011,England,West Midlands,Sewage gas,,,,,,E12000005,4.058896704
2011,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,1.722699468
2011,Northern Ireland,,Sewage gas,,,,,,N92000002,0.092596777
2011,Scotland,,Sewage gas,,,,,,S92000003,1.782486462
2011,Wales,,Sewage gas,,,,,,W92000004,3.88836194
2012,,,Sewage gas,,,,,,,3.322076765
2012,England,,Sewage gas,,,,,,E92000001,3.531348506
2012,England,East Midlands,Sewage gas,,,,,,E12000004,3.92486708
2012,England,East of England,Sewage gas,,,,,,E12000006,3.097065077
2012,England,North East,Sewage gas,,,,,,E12000001,8.255113479
2012,England,North West,Sewage gas,,,,,,E12000002,3.500332417
2012,England,London,Sewage gas,,,,,,E12000007,4.641927452
2012,England,South East,Sewage gas,,,,,,E12000008,2.555780403
2012,England,South West,Sewage gas,,,,,,E12000009,2.558552019
2012,England,West Midlands,Sewage gas,,,,,,E12000005,4.034371105
2012,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,1.713405394
2012,Northern Ireland,,Sewage gas,,,,,,N92000002,0.092123749
2012,Scotland,,Sewage gas,,,,,,S92000003,1.777890696
2012,Wales,,Sewage gas,,,,,,W92000004,4.265684515
2013,,,Sewage gas,,,,,,,3.141220586
2013,England,,Sewage gas,,,,,,E92000001,3.364694162
2013,England,East Midlands,Sewage gas,,,,,,E12000004,3.835558528
2013,England,East of England,Sewage gas,,,,,,E12000006,2.78380103
2013,England,North East,Sewage gas,,,,,,E12000001,4.398668027
2013,England,North West,Sewage gas,,,,,,E12000002,3.598513857
2013,England,London,Sewage gas,,,,,,E12000007,4.582024644
2013,England,South East,Sewage gas,,,,,,E12000008,2.904191147
2013,England,South West,Sewage gas,,,,,,E12000009,2.540490343
2013,England,West Midlands,Sewage gas,,,,,,E12000005,4.011432539
2013,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,1.771657231
2013,Northern Ireland,,Sewage gas,,,,,,N92000002,0.091817076
2013,Scotland,,Sewage gas,,,,,,S92000003,1.285169961
2013,Wales,,Sewage gas,,,,,,W92000004,4.254136047
2014,,,Sewage gas,,,,,,,3.567114334
2014,England,,Sewage gas,,,,,,E92000001,3.871669624
2014,England,East Midlands,Sewage gas,,,,,,E12000004,4.191816524
2014,England,East of England,Sewage gas,,,,,,E12000006,2.896173501
2014,England,North East,Sewage gas,,,,,,E12000001,4.38493991
2014,England,North West,Sewage gas,,,,,,E12000002,3.802733931
2014,England,London,Sewage gas,,,,,,E12000007,6.269528601
2014,England,South East,Sewage gas,,,,,,E12000008,3.232700455
2014,England,South West,Sewage gas,,,,,,E12000009,2.519140638
2014,England,West Midlands,Sewage gas,,,,,,E12000005,3.984465398
2014,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,3.016725195
2014,Northern Ireland,,Sewage gas,,,,,,N92000002,0.091279643
2014,Scotland,,Sewage gas,,,,,,S92000003,1.280387464
2014,Wales,,Sewage gas,,,,,,W92000004,4.240894996
2015,,,Sewage gas,,,,,,,3.552498529
2015,England,,Sewage gas,,,,,,E92000001,3.852621841
2015,England,East Midlands,Sewage gas,,,,,,E12000004,4.32780857
2015,England,East of England,Sewage gas,,,,,,E12000006,2.86818401
2015,England,North East,Sewage gas,,,,,,E12000001,4.375177886
2015,England,North West,Sewage gas,,,,,,E12000002,3.768547623
2015,England,London,Sewage gas,,,,,,E12000007,6.177273844
2015,England,South East,Sewage gas,,,,,,E12000008,3.205469154
2015,England,South West,Sewage gas,,,,,,E12000009,2.480439944
2015,England,West Midlands,Sewage gas,,,,,,E12000005,3.955668709
2015,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,3.026968703
2015,Northern Ireland,,Sewage gas,,,,,,N92000002,0.090731311
2015,Scotland,,Sewage gas,,,,,,S92000003,1.29374651
2015,Wales,,Sewage gas,,,,,,W92000004,4.231247536
2016,,,Sewage gas,,,,,,,3.919887709
2016,England,,Sewage gas,,,,,,E92000001,4.295138457
2016,England,East Midlands,Sewage gas,,,,,,E12000004,4.306099602
2016,England,East of England,Sewage gas,,,,,,E12000006,2.875997001
2016,England,North East,Sewage gas,,,,,,E12000001,4.355248391
2016,England,North West,Sewage gas,,,,,,E12000002,4.343046702
2016,England,London,Sewage gas,,,,,,E12000007,6.692278457
2016,England,South East,Sewage gas,,,,,,E12000008,3.540616988
2016,England,South West,Sewage gas,,,,,,E12000009,2.640578448
2016,England,West Midlands,Sewage gas,,,,,,E12000005,6.028285738
2016,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,3.003113152
2016,Northern Ireland,,Sewage gas,,,,,,N92000002,0.090218926
2016,Scotland,,Sewage gas,,,,,,S92000003,1.341055008
2016,Wales,,Sewage gas,,,,,,W92000004,4.025825932
2017,,,Sewage gas,,,,,,,3.71727966
2017,England,,Sewage gas,,,,,,E92000001,4.055075717
2017,England,East Midlands,Sewage gas,,,,,,E12000004,4.29367856
2017,England,East of England,Sewage gas,,,,,,E12000006,3.105975716
2017,England,North East,Sewage gas,,,,,,E12000001,4.341847003
2017,England,North West,Sewage gas,,,,,,E12000002,4.322305031
2017,England,London,Sewage gas,,,,,,E12000007,5.863002168
2017,England,South East,Sewage gas,,,,,,E12000008,3.975189479
2017,England,South West,Sewage gas,,,,,,E12000009,2.748899325
2017,England,West Midlands,Sewage gas,,,,,,E12000005,4.030743054
2017,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,2.989469976
2017,Northern Ireland,,Sewage gas,,,,,,N92000002,0.089799523
2017,Scotland,,Sewage gas,,,,,,S92000003,1.336086123
2017,Wales,,Sewage gas,,,,,,W92000004,4.010348254
2018,,,Sewage gas,,,,,,,3.704477497
2018,England,,Sewage gas,,,,,,E92000001,4.040217962
2018,England,East Midlands,Sewage gas,,,,,,E12000004,4.264647079
2018,England,East of England,Sewage gas,,,,,,E12000006,3.089556335
2018,England,North East,Sewage gas,,,,,,E12000001,4.320313449
2018,England,North West,Sewage gas,,,,,,E12000002,4.337712094
2018,England,London,Sewage gas,,,,,,E12000007,5.80832168
2018,England,South East,Sewage gas,,,,,,E12000008,3.952209555
2018,England,South West,Sewage gas,,,,,,E12000009,2.729057714
2018,England,West Midlands,Sewage gas,,,,,,E12000005,4.026432541
2018,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,3.014627853
2018,Northern Ireland,,Sewage gas,,,,,,N92000002,0.089283769
2018,Scotland,,Sewage gas,,,,,,S92000003,1.332818448
2018,Wales,,Sewage gas,,,,,,W92000004,3.993142233
2019,,,Sewage gas,,,,,,,3.684442581
2019,England,,Sewage gas,,,,,,E92000001,4.017982069
2019,England,East Midlands,Sewage gas,,,,,,E12000004,4.236622216
2019,England,East of England,Sewage gas,,,,,,E12000006,3.072286529
2019,England,North East,Sewage gas,,,,,,E12000001,4.300844101
2019,England,North West,Sewage gas,,,,,,E12000002,4.308698474
2019,England,London,Sewage gas,,,,,,E12000007,5.773383565
2019,England,South East,Sewage gas,,,,,,E12000008,3.932186182
2019,England,South West,Sewage gas,,,,,,E12000009,2.716946836
2019,England,West Midlands,Sewage gas,,,,,,E12000005,4.003851004
2019,England,Yorkshire and The Humber,Sewage gas,,,,,,E12000003,3.001835192
2019,Northern Ireland,,Sewage gas,,,,,,N92000002,0.08871676
2019,Scotland,,Sewage gas,,,,,,S92000003,1.326670694
2019,Wales,,Sewage gas,,,,,,W92000004,3.975097046
2008,,,Solar PV,,,,,,,0.364099428
2008,England,,Solar PV,,,,,,E92000001,0.02544974
2008,England,East Midlands,Solar PV,,,,,,E12000004,0.022741985
2008,England,East of England,Solar PV,,,,,,E12000006,0.001051092
2008,England,North East,Solar PV,,,,,,E12000001,0.047094319
2008,England,North West,Solar PV,,,,,,E12000002,0.0
2008,England,London,Solar PV,,,,,,E12000007,0.050306183
2008,England,South East,Solar PV,,,,,,E12000008,0.068439674
2008,England,South West,Solar PV,,,,,,E12000009,0.022670317
2008,England,West Midlands,Solar PV,,,,,,E12000005,0.000545828
2008,England,Yorkshire and The Humber,Solar PV,,,,,,E12000003,0.0
2008,Northern Ireland,,Solar PV,,,,,,N92000002,0.016861966
2008,Scotland,,Solar PV,,,,,,S92000003,0.005573815
2008,Wales,,Solar PV,,,,,,W92000004,0.004957257
2009,,,Solar PV,,,,,,,0.425893399
2009,England,,Solar PV,,,,,,E92000001,0.027546546
2009,England,East Midlands,Solar PV,,,,,,E12000004,0.022586726
2009,England,East of England,Solar PV,,,,,,E12000006,0.001043216
2009,England,North East,Solar PV,,,,,,E12000001,0.046982245
2009,England,North West,Solar PV,,,,,,E12000002,0.0
2009,England,London,Solar PV,,,,,,E12000007,0.056127759
2009,England,South East,Solar PV,,,,,,E12000008,0.06886178
2009,England,South West,Solar PV,,,,,,E12000009,0.033735611
2009,England,West Midlands,Solar PV,,,,,,E12000005,0.000542691
2009,England,Yorkshire and The Humber,Solar PV,,,,,,E12000003,0.0
2009,Northern Ireland,,Solar PV,,,,,,N92000002,0.016728628
2009,Scotland,,Solar PV,,,,,,S92000003,0.005542919
2009,Wales,,Solar PV,,,,,,W92000004,0.006581389
2010,,,Solar PV,,,,,,,1.514477329
2010,England,,Solar PV,,,,,,E92000001,1.237803285
2010,England,East Midlands,Solar PV,,,,,,E12000004,1.260488242
2010,England,East of England,Solar PV,,,,,,E12000006,1.420800558
2010,England,North East,Solar PV,,,,,,E12000001,0.52692677
2010,England,North West,Solar PV,,,,,,E12000002,0.562959327
2010,England,London,Solar PV,,,,,,E12000007,0.521260635
2010,England,South East,Solar PV,,,,,,E12000008,1.783162549
2010,England,South West,Solar PV,,,,,,E12000009,2.582589375
2010,England,West Midlands,Solar PV,,,,,,E12000005,0.807110699
2010,England,Yorkshire and The Humber,Solar PV,,,,,,E12000003,1.586370373
2010,Northern Ireland,,Solar PV,,,,,,N92000002,0.647184532
2010,Scotland,,Solar PV,,,,,,S92000003,0.418549276
2010,Wales,,Solar PV,,,,,,W92000004,1.050652613
2011,,,Solar PV,,,,,,,15.805175
2011,England,,Solar PV,,,,,,E92000001,15.89675548
