Year,Flow of Official Development Assistance (ODA),Aid sub-category (DAC 5 code),Aid description (CRS code),Observation status,Unit multiplier,Unit measure,Value
2016,Multilateral,Basic health (122),Basic health care (12220),Undefined,Thousands,GBP (£),207914.98068604898
2016,Multilateral,Basic health (122),Basic health infrastructure (12230),Undefined,Thousands,GBP (£),9922.58678748462
2016,Multilateral,Basic health (122),Basic nutrition (12240),Undefined,Thousands,GBP (£),28425.8220594552
2016,Multilateral,Basic health (122),Health education (12261),Undefined,Thousands,GBP (£),1653.7402123720499
2016,Multilateral,Basic health (122),Health personnel development (12281),Undefined,Thousands,GBP (£),1611.9611938771302
2016,Multilateral,Basic health (122),Infectious disease control (12250),Undefined,Thousands,GBP (£),52176.474588310804
2016,Multilateral,Basic health (122),Malaria control (12262),Undefined,Thousands,GBP (£),49056.4980503073
2016,Multilateral,Basic health (122),Tuberculosis control (12263),Undefined,Thousands,GBP (£),29179.080924963502
2016,Multilateral,Basic health (122),,Undefined,Thousands,GBP (£),379941.14450282
2016,Multilateral,"Health, general (121)",Health policy and administrative management (12110),Undefined,Thousands,GBP (£),48993.901396700596
2016,Multilateral,"Health, general (121)",Medical education/training (12181),Undefined,Thousands,GBP (£),2234.02443057059
2016,Multilateral,"Health, general (121)",Medical research (12182),Undefined,Thousands,GBP (£),1684.18190374447
2016,Multilateral,"Health, general (121)",Medical services (12191),Undefined,Thousands,GBP (£),7798.7031362058
2016,Multilateral,"Health, general (121)",,Undefined,Thousands,GBP (£),60710.8108672215
2016,Multilateral,,,Undefined,Thousands,GBP (£),440651.955370042
2016,,Basic health (122),Basic health care (12220),Undefined,Thousands,GBP (£),349881.688874049
2016,,Basic health (122),Basic health infrastructure (12230),Undefined,Thousands,GBP (£),9938.49524748462
2016,,Basic health (122),Basic nutrition (12240),Undefined,Thousands,GBP (£),142741.949723455
2016,,Basic health (122),Health education (12261),Undefined,Thousands,GBP (£),17927.807114372
2016,,Basic health (122),Health personnel development (12281),Undefined,Thousands,GBP (£),4689.120639877129
2016,,Basic health (122),Infectious disease control (12250),Undefined,Thousands,GBP (£),162411.56354251
2016,,Basic health (122),Malaria control (12262),Undefined,Thousands,GBP (£),148239.026987107
2016,,Basic health (122),Tuberculosis control (12263),Undefined,Thousands,GBP (£),34657.8871549635
2016,,Basic health (122),,Undefined,Thousands,GBP (£),870487.53928382
2016,,"Health, general (121)",Health policy and administrative management (12110),Undefined,Thousands,GBP (£),158429.7375567
2016,,"Health, general (121)",Medical education/training (12181),Undefined,Thousands,GBP (£),2313.97402057059
2016,,"Health, general (121)",Medical research (12182),Undefined,Thousands,GBP (£),104370.005963744
2016,,"Health, general (121)",Medical services (12191),Undefined,Thousands,GBP (£),9351.2104202058
2016,,"Health, general (121)",,Undefined,Thousands,GBP (£),274464.927961221
2016,,,,Undefined,Thousands,GBP (£),1144952.46724504
