Year,Sex,Age,Region,Disability status,Ethnicity,Country of birth,Nationality,GeoCode,Value
2017 Q2,,,,,,EU-born,,,14.0999999999999
2017 Q3,,,,,,EU-born,,,14.4
2017 Q4,,,,,,EU-born,,,14.7
2011 Q2,,,,,,Non-EU born,,,6.5
2011 Q3,,,,,,Non-EU born,,,6.2
2011 Q4,,,,,,Non-EU born,,,6.5
2012 Q1,,,,,,Non-EU born,,,6.4
2012 Q2,,,,,,Non-EU born,,,6.4
2012 Q3,,,,,,Non-EU born,,,6.6
2012 Q4,,,,,,Non-EU born,,,6.4
2013 Q1,,,,,,Non-EU born,,,7.3
2013 Q2,,,,,,Non-EU born,,,7.1
2013 Q3,,,,,,Non-EU born,,,7.2
2013 Q4,,,,,,Non-EU born,,,7.3
2014 Q1,,,,,,Non-EU born,,,6.8
2014 Q2,,,,,,Non-EU born,,,7.3
2014 Q3,,,,,,Non-EU born,,,7.6
2014 Q4,,,,,,Non-EU born,,,6.9
2015 Q1,,,,,,Non-EU born,,,6.1
2015 Q2,,,,,,Non-EU born,,,6.2
2015 Q3,,,,,,Non-EU born,,,6.7
2015 Q4,,,,,,Non-EU born,,,6.6
2016 Q1,,,,,,Non-EU born,,,7.1
2016 Q2,,,,,,Non-EU born,,,6.4
2016 Q3,,,,,,Non-EU born,,,6.1
2016 Q4,,,,,,Non-EU born,,,5.7
2017 Q1,,,,,,Non-EU born,,,5.6
2017 Q2,,,,,,Non-EU born,,,5.7
2017 Q3,,,,,,Non-EU born,,,6.5
2017 Q4,,,,,,Non-EU born,,,6.4
2012 Q2,,,,,,,UK nationality,,9.8
2012 Q3,,,,,,,UK nationality,,9.7
2012 Q4,,,,,,,UK nationality,,9.6
2013 Q1,,,,,,,UK nationality,,9.7
2013 Q2,,,,,,,UK nationality,,9.5
2013 Q3,,,,,,,UK nationality,,9.6
2013 Q4,,,,,,,UK nationality,,9.6
2014 Q1,,,,,,,UK nationality,,9.5
2014 Q2,,,,,,,UK nationality,,9.6
2014 Q3,,,,,,,UK nationality,,9.5
2014 Q4,,,,,,,UK nationality,,9.7
2015 Q1,,,,,,,UK nationality,,9.4
2015 Q2,,,,,,,UK nationality,,9.4
2015 Q3,,,,,,,UK nationality,,9.1
2015 Q4,,,,,,,UK nationality,,9.1
2016 Q1,,,,,,,UK nationality,,9.3
2016 Q2,,,,,,,UK nationality,,9.4
2016 Q3,,,,,,,UK nationality,,9.2
2016 Q4,,,,,,,UK nationality,,9.0
2017 Q1,,,,,,,UK nationality,,8.9
2017 Q2,,,,,,,UK nationality,,8.8
2017 Q3,,,,,,,UK nationality,,8.8
2017 Q4,,,,,,,UK nationality,,8.8
2012 Q2,,,,,,,EU nationality,,14.1
2012 Q3,,,,,,,EU nationality,,14.6
2012 Q4,,,,,,,EU nationality,,13.9
2013 Q1,,,,,,,EU nationality,,14.1
2013 Q2,,,,,,,EU nationality,,12.7
2013 Q3,,,,,,,EU nationality,,14.9
2013 Q4,,,,,,,EU nationality,,14.1
2014 Q1,,,,,,,EU nationality,,13.8
2014 Q2,,,,,,,EU nationality,,14.0
2014 Q3,,,,,,,EU nationality,,15.2
2014 Q4,,,,,,,EU nationality,,14.6
2015 Q1,,,,,,,EU nationality,,14.8
2015 Q2,,,,,,,EU nationality,,15.3
2015 Q3,,,,,,,EU nationality,,15.1
2015 Q4,,,,,,,EU nationality,,14.8
2016 Q1,,,,,,,EU nationality,,13.9
2016 Q2,,,,,,,EU nationality,,13.9
2016 Q3,,,,,,,EU nationality,,14.6
2016 Q4,,,,,,,EU nationality,,14.7
2017 Q1,,,,,,,EU nationality,,14.4
2017 Q2,,,,,,,EU nationality,,14.0
2017 Q3,,,,,,,EU nationality,,14.7
2017 Q4,,,,,,,EU nationality,,14.8
2012 Q2,,,,,,,Non-EU nationality,,6.7
2012 Q3,,,,,,,Non-EU nationality,,6.4
2012 Q4,,,,,,,Non-EU nationality,,6.3
2013 Q1,,,,,,,Non-EU nationality,,7.3
2013 Q2,,,,,,,Non-EU nationality,,7.1
2013 Q3,,,,,,,Non-EU nationality,,7.3
2013 Q4,,,,,,,Non-EU nationality,,7.2
2014 Q1,,,,,,,Non-EU nationality,,7.0
2014 Q2,,,,,,,Non-EU nationality,,7.7
2014 Q3,,,,,,,Non-EU nationality,,7.9
2014 Q4,,,,,,,Non-EU nationality,,7.3
2015 Q1,,,,,,,Non-EU nationality,,6.8
2015 Q2,,,,,,,Non-EU nationality,,6.9
2015 Q3,,,,,,,Non-EU nationality,,7.7
2015 Q4,,,,,,,Non-EU nationality,,7.5
2016 Q1,,,,,,,Non-EU nationality,,7.0
2016 Q2,,,,,,,Non-EU nationality,,6.1
2016 Q3,,,,,,,Non-EU nationality,,6.0
2016 Q4,,,,,,,Non-EU nationality,,4.7
2017 Q1,,,,,,,Non-EU nationality,,4.4
2017 Q2,,,,,,,Non-EU nationality,,5.2
2017 Q3,,,,,,,Non-EU nationality,,6.1
2017 Q4,,,,,,,Non-EU nationality,,6.7
2009 Q1,,,North East,,,,,E12000001,10.8
2009 Q2,,,North East,,,,,E12000001,11.0
2009 Q3,,,North East,,,,,E12000001,10.1
2009 Q4,,,North East,,,,,E12000001,9.4
2010 Q1,,,North East,,,,,E12000001,9.9
2010 Q2,,,North East,,,,,E12000001,10.2
2010 Q3,,,North East,,,,,E12000001,11.0
2010 Q4,,,North East,,,,,E12000001,12.0
2011 Q1,,,North East,,,,,E12000001,11.8
2011 Q2,,,North East,,,,,E12000001,11.8
2011 Q3,,,North East,,,,,E12000001,10.8
2011 Q4,,,North East,,,,,E12000001,10.8
2012 Q1,,,North East,,,,,E12000001,10.7
2012 Q2,,,North East,,,,,E12000001,10.9
2012 Q3,,,North East,,,,,E12000001,10.7
2012 Q4,,,North East,,,,,E12000001,10.7
2013 Q1,,,North East,,,,,E12000001,11.6
2013 Q2,,,North East,,,,,E12000001,11.3
2013 Q3,,,North East,,,,,E12000001,10.8
2013 Q4,,,North East,,,,,E12000001,11.4
2014 Q1,,,North East,,,,,E12000001,11.8
2014 Q2,,,North East,,,,,E12000001,12.1
2014 Q3,,,North East,,,,,E12000001,11.8
2014 Q4,,,North East,,,,,E12000001,11.8
2015 Q1,,,North East,,,,,E12000001,10.4
2015 Q2,,,North East,,,,,E12000001,10.8
2015 Q3,,,North East,,,,,E12000001,10.5
2015 Q4,,,North East,,,,,E12000001,11.3
2016 Q1,,,North East,,,,,E12000001,11.6
2016 Q2,,,North East,,,,,E12000001,12.5
2016 Q3,,,North East,,,,,E12000001,10.6
2016 Q4,,,North East,,,,,E12000001,9.6
2017 Q1,,,North East,,,,,E12000001,8.4
2017 Q2,,,North East,,,,,E12000001,10.9
2017 Q3,,,North East,,,,,E12000001,10.9
2017 Q4,,,North East,,,,,E12000001,11.5
2009 Q1,,,North West,,,,,E12000002,11.2
2009 Q2,,,North West,,,,,E12000002,11.0
2009 Q3,,,North West,,,,,E12000002,11.4
2009 Q4,,,North West,,,,,E12000002,10.8
2010 Q1,,,North West,,,,,E12000002,11.3
2010 Q2,,,North West,,,,,E12000002,11.2
2010 Q3,,,North West,,,,,E12000002,11.0
2010 Q4,,,North West,,,,,E12000002,11.2
2011 Q1,,,North West,,,,,E12000002,11.1
2011 Q2,,,North West,,,,,E12000002,11.5
2011 Q3,,,North West,,,,,E12000002,11.1
2011 Q4,,,North West,,,,,E12000002,10.7
2012 Q1,,,North West,,,,,E12000002,11.0
2012 Q2,,,North West,,,,,E12000002,10.9
2012 Q3,,,North West,,,,,E12000002,10.5
2012 Q4,,,North West,,,,,E12000002,10.8
2013 Q1,,,North West,,,,,E12000002,11.0
2013 Q2,,,North West,,,,,E12000002,10.0
2013 Q3,,,North West,,,,,E12000002,10.5
2013 Q4,,,North West,,,,,E12000002,11.0
2014 Q1,,,North West,,,,,E12000002,11.0
2014 Q2,,,North West,,,,,E12000002,11.5
2014 Q3,,,North West,,,,,E12000002,11.0
2014 Q4,,,North West,,,,,E12000002,11.1
2015 Q1,,,North West,,,,,E12000002,10.5
2015 Q2,,,North West,,,,,E12000002,10.8
2015 Q3,,,North West,,,,,E12000002,10.4
2015 Q4,,,North West,,,,,E12000002,10.3
2016 Q1,,,North West,,,,,E12000002,11.0
2016 Q2,,,North West,,,,,E12000002,10.8
2016 Q3,,,North West,,,,,E12000002,11.1
2016 Q4,,,North West,,,,,E12000002,11.0
2017 Q1,,,North West,,,,,E12000002,11.0
2017 Q2,,,North West,,,,,E12000002,10.8
2017 Q3,,,North West,,,,,E12000002,10.1
2017 Q4,,,North West,,,,,E12000002,10.5
2009 Q1,,,Yorkshire and The Humber,,,,,E12000003,12.1
2009 Q2,,,Yorkshire and The Humber,,,,,E12000003,11.2
2009 Q3,,,Yorkshire and The Humber,,,,,E12000003,11.2
2009 Q4,,,Yorkshire and The Humber,,,,,E12000003,11.3
2010 Q1,,,Yorkshire and The Humber,,,,,E12000003,11.4
2010 Q2,,,Yorkshire and The Humber,,,,,E12000003,11.8
2010 Q3,,,Yorkshire and The Humber,,,,,E12000003,12.3
2010 Q4,,,Yorkshire and The Humber,,,,,E12000003,12.0
2011 Q1,,,Yorkshire and The Humber,,,,,E12000003,12.1
2011 Q2,,,Yorkshire and The Humber,,,,,E12000003,12.1
2011 Q3,,,Yorkshire and The Humber,,,,,E12000003,12.3
2011 Q4,,,Yorkshire and The Humber,,,,,E12000003,12.7
2012 Q1,,,Yorkshire and The Humber,,,,,E12000003,12.7
2012 Q2,,,Yorkshire and The Humber,,,,,E12000003,12.6
2012 Q3,,,Yorkshire and The Humber,,,,,E12000003,12.6
2012 Q4,,,Yorkshire and The Humber,,,,,E12000003,12.2
2013 Q1,,,Yorkshire and The Humber,,,,,E12000003,12.0
2013 Q2,,,Yorkshire and The Humber,,,,,E12000003,12.1
2013 Q3,,,Yorkshire and The Humber,,,,,E12000003,12.3
2013 Q4,,,Yorkshire and The Humber,,,,,E12000003,12.7
2014 Q1,,,Yorkshire and The Humber,,,,,E12000003,13.1
2014 Q2,,,Yorkshire and The Humber,,,,,E12000003,13.1
2014 Q3,,,Yorkshire and The Humber,,,,,E12000003,13.3
2014 Q4,,,Yorkshire and The Humber,,,,,E12000003,12.8
2015 Q1,,,Yorkshire and The Humber,,,,,E12000003,11.6
2015 Q2,,,Yorkshire and The Humber,,,,,E12000003,11.6
2015 Q3,,,Yorkshire and The Humber,,,,,E12000003,11.8
2015 Q4,,,Yorkshire and The Humber,,,,,E12000003,11.5
2016 Q1,,,Yorkshire and The Humber,,,,,E12000003,11.8
2016 Q2,,,Yorkshire and The Humber,,,,,E12000003,11.4
2016 Q3,,,Yorkshire and The Humber,,,,,E12000003,11.3
2016 Q4,,,Yorkshire and The Humber,,,,,E12000003,11.4
2017 Q1,,,Yorkshire and The Humber,,,,,E12000003,11.8
2017 Q2,,,Yorkshire and The Humber,,,,,E12000003,11.9
2017 Q3,,,Yorkshire and The Humber,,,,,E12000003,11.8
2017 Q4,,,Yorkshire and The Humber,,,,,E12000003,11.2
2009 Q1,,,East Midlands,,,,,E12000004,13.9
2009 Q2,,,East Midlands,,,,,E12000004,13.5
2009 Q3,,,East Midlands,,,,,E12000004,13.6
2009 Q4,,,East Midlands,,,,,E12000004,13.9
2010 Q1,,,East Midlands,,,,,E12000004,13.9
2010 Q2,,,East Midlands,,,,,E12000004,15.0
2010 Q3,,,East Midlands,,,,,E12000004,15.2999999999999
2010 Q4,,,East Midlands,,,,,E12000004,15.0
2011 Q1,,,East Midlands,,,,,E12000004,14.0999999999999
2011 Q2,,,East Midlands,,,,,E12000004,14.2
2011 Q3,,,East Midlands,,,,,E12000004,14.2
2011 Q4,,,East Midlands,,,,,E12000004,14.4999999999999
2012 Q1,,,East Midlands,,,,,E12000004,14.4999999999999
2012 Q2,,,East Midlands,,,,,E12000004,13.8
2012 Q3,,,East Midlands,,,,,E12000004,14.2
2012 Q4,,,East Midlands,,,,,E12000004,13.4
2013 Q1,,,East Midlands,,,,,E12000004,13.2
2013 Q2,,,East Midlands,,,,,E12000004,13.4
2013 Q3,,,East Midlands,,,,,E12000004,13.6
2013 Q4,,,East Midlands,,,,,E12000004,14.4999999999999
2014 Q1,,,East Midlands,,,,,E12000004,14.4999999999999
2014 Q2,,,East Midlands,,,,,E12000004,14.7
2014 Q3,,,East Midlands,,,,,E12000004,14.8
2014 Q4,,,East Midlands,,,,,E12000004,15.2
2015 Q1,,,East Midlands,,,,,E12000004,14.8999999999999
2015 Q2,,,East Midlands,,,,,E12000004,14.8
2015 Q3,,,East Midlands,,,,,E12000004,14.2
2015 Q4,,,East Midlands,,,,,E12000004,14.7
2016 Q1,,,East Midlands,,,,,E12000004,14.0999999999999
2016 Q2,,,East Midlands,,,,,E12000004,13.6
2016 Q3,,,East Midlands,,,,,E12000004,12.8
2016 Q4,,,East Midlands,,,,,E12000004,13.1
2017 Q1,,,East Midlands,,,,,E12000004,13.5
2017 Q2,,,East Midlands,,,,,E12000004,13.6
2017 Q3,,,East Midlands,,,,,E12000004,14.4999999999999
2017 Q4,,,East Midlands,,,,,E12000004,14.2
2009 Q1,,,West Midlands,,,,,E12000005,13.6999999999999
2009 Q2,,,West Midlands,,,,,E12000005,13.4
2009 Q3,,,West Midlands,,,,,E12000005,13.2
2009 Q4,,,West Midlands,,,,,E12000005,13.1
2010 Q1,,,West Midlands,,,,,E12000005,13.6
2010 Q2,,,West Midlands,,,,,E12000005,14.0999999999999
2010 Q3,,,West Midlands,,,,,E12000005,13.4
2010 Q4,,,West Midlands,,,,,E12000005,13.9
2011 Q1,,,West Midlands,,,,,E12000005,13.8
2011 Q2,,,West Midlands,,,,,E12000005,12.7
2011 Q3,,,West Midlands,,,,,E12000005,12.5
2011 Q4,,,West Midlands,,,,,E12000005,13.3
2012 Q1,,,West Midlands,,,,,E12000005,12.8
2012 Q2,,,West Midlands,,,,,E12000005,13.5
2012 Q3,,,West Midlands,,,,,E12000005,13.4
2012 Q4,,,West Midlands,,,,,E12000005,13.3
2013 Q1,,,West Midlands,,,,,E12000005,13.6999999999999
2013 Q2,,,West Midlands,,,,,E12000005,14.2
2013 Q3,,,West Midlands,,,,,E12000005,14.4999999999999
2013 Q4,,,West Midlands,,,,,E12000005,13.6
2014 Q1,,,West Midlands,,,,,E12000005,13.2
2014 Q2,,,West Midlands,,,,,E12000005,14.2
2014 Q3,,,West Midlands,,,,,E12000005,14.4999999999999
2014 Q4,,,West Midlands,,,,,E12000005,14.2
2015 Q1,,,West Midlands,,,,,E12000005,14.0
2015 Q2,,,West Midlands,,,,,E12000005,13.8
2015 Q3,,,West Midlands,,,,,E12000005,13.3
2015 Q4,,,West Midlands,,,,,E12000005,12.5
2016 Q1,,,West Midlands,,,,,E12000005,12.7
2016 Q2,,,West Midlands,,,,,E12000005,13.6
2016 Q3,,,West Midlands,,,,,E12000005,13.0
2016 Q4,,,West Midlands,,,,,E12000005,13.4
2017 Q1,,,West Midlands,,,,,E12000005,13.0
2017 Q2,,,West Midlands,,,,,E12000005,12.1
2017 Q3,,,West Midlands,,,,,E12000005,12.2
2017 Q4,,,West Midlands,,,,,E12000005,12.3
2009 Q1,,,East of England,,,,,E12000006,9.7
2009 Q2,,,East of England,,,,,E12000006,9.7
2009 Q3,,,East of England,,,,,E12000006,10.0
2009 Q4,,,East of England,,,,,E12000006,10.0
2010 Q1,,,East of England,,,,,E12000006,10.2
2010 Q2,,,East of England,,,,,E12000006,10.4
2010 Q3,,,East of England,,,,,E12000006,10.5
2010 Q4,,,East of England,,,,,E12000006,9.9
2011 Q1,,,East of England,,,,,E12000006,10.3
2011 Q2,,,East of England,,,,,E12000006,9.9
2011 Q3,,,East of England,,,,,E12000006,10.0
2011 Q4,,,East of England,,,,,E12000006,10.3
2012 Q1,,,East of England,,,,,E12000006,9.9
2012 Q2,,,East of England,,,,,E12000006,10.1
2012 Q3,,,East of England,,,,,E12000006,10.6
2012 Q4,,,East of England,,,,,E12000006,10.2
2013 Q1,,,East of England,,,,,E12000006,10.1
2013 Q2,,,East of England,,,,,E12000006,9.6
2013 Q3,,,East of England,,,,,E12000006,10.0
2013 Q4,,,East of England,,,,,E12000006,9.2
2014 Q1,,,East of England,,,,,E12000006,8.9
2014 Q2,,,East of England,,,,,E12000006,8.6
2014 Q3,,,East of England,,,,,E12000006,8.7
2014 Q4,,,East of England,,,,,E12000006,9.3
2015 Q1,,,East of England,,,,,E12000006,9.2
2015 Q2,,,East of England,,,,,E12000006,9.6
2015 Q3,,,East of England,,,,,E12000006,9.6
2015 Q4,,,East of England,,,,,E12000006,9.8
2016 Q1,,,East of England,,,,,E12000006,9.8
2016 Q2,,,East of England,,,,,E12000006,9.8
2016 Q3,,,East of England,,,,,E12000006,9.9
2016 Q4,,,East of England,,,,,E12000006,9.4
2017 Q1,,,East of England,,,,,E12000006,9.3
2017 Q2,,,East of England,,,,,E12000006,8.8
2017 Q3,,,East of England,,,,,E12000006,9.2
2017 Q4,,,East of England,,,,,E12000006,8.7
2009 Q1,,,London,,,,,E12000007,3.5
2009 Q2,,,London,,,,,E12000007,3.6
2009 Q3,,,London,,,,,E12000007,3.5
2009 Q4,,,London,,,,,E12000007,3.8
2010 Q1,,,London,,,,,E12000007,4.1
2010 Q2,,,London,,,,,E12000007,3.7
2010 Q3,,,London,,,,,E12000007,3.6
2010 Q4,,,London,,,,,E12000007,3.5
2011 Q1,,,London,,,,,E12000007,3.4
2011 Q2,,,London,,,,,E12000007,3.8
2011 Q3,,,London,,,,,E12000007,3.6
2011 Q4,,,London,,,,,E12000007,3.4
2012 Q1,,,London,,,,,E12000007,3.3
2012 Q2,,,London,,,,,E12000007,3.5
2012 Q3,,,London,,,,,E12000007,3.7
2012 Q4,,,London,,,,,E12000007,3.3
2013 Q1,,,London,,,,,E12000007,3.7
2013 Q2,,,London,,,,,E12000007,3.6
2013 Q3,,,London,,,,,E12000007,3.8
2013 Q4,,,London,,,,,E12000007,3.4
2014 Q1,,,London,,,,,E12000007,3.4
2014 Q2,,,London,,,,,E12000007,4.0
2014 Q3,,,London,,,,,E12000007,3.8
2014 Q4,,,London,,,,,E12000007,3.6
2015 Q1,,,London,,,,,E12000007,4.0
2015 Q2,,,London,,,,,E12000007,4.4
2015 Q3,,,London,,,,,E12000007,4.1
2015 Q4,,,London,,,,,E12000007,3.9
2016 Q1,,,London,,,,,E12000007,4.0
2016 Q2,,,London,,,,,E12000007,3.6
2016 Q3,,,London,,,,,E12000007,3.6
2016 Q4,,,London,,,,,E12000007,3.2
2017 Q1,,,London,,,,,E12000007,3.5
2017 Q2,,,London,,,,,E12000007,3.2
2017 Q3,,,London,,,,,E12000007,3.2
2017 Q4,,,London,,,,,E12000007,3.4
2009 Q1,,,South East,,,,,E12000008,8.2
2009 Q2,,,South East,,,,,E12000008,7.8
2009 Q3,,,South East,,,,,E12000008,7.7
2009 Q4,,,South East,,,,,E12000008,8.0
2010 Q1,,,South East,,,,,E12000008,7.9
2010 Q2,,,South East,,,,,E12000008,8.1
2010 Q3,,,South East,,,,,E12000008,7.8
2010 Q4,,,South East,,,,,E12000008,8.1
2011 Q1,,,South East,,,,,E12000008,7.5
2011 Q2,,,South East,,,,,E12000008,8.1
2011 Q3,,,South East,,,,,E12000008,8.0
2011 Q4,,,South East,,,,,E12000008,8.2
2012 Q1,,,South East,,,,,E12000008,8.3
2012 Q2,,,South East,,,,,E12000008,9.0
2012 Q3,,,South East,,,,,E12000008,8.3
2012 Q4,,,South East,,,,,E12000008,8.5
2013 Q1,,,South East,,,,,E12000008,8.7
2013 Q2,,,South East,,,,,E12000008,7.9
2013 Q3,,,South East,,,,,E12000008,8.1
2013 Q4,,,South East,,,,,E12000008,8.2
2014 Q1,,,South East,,,,,E12000008,8.5
2014 Q2,,,South East,,,,,E12000008,7.9
2014 Q3,,,South East,,,,,E12000008,8.0
2014 Q4,,,South East,,,,,E12000008,8.0
2015 Q1,,,South East,,,,,E12000008,8.3
2015 Q2,,,South East,,,,,E12000008,8.3
2015 Q3,,,South East,,,,,E12000008,8.0
2015 Q4,,,South East,,,,,E12000008,8.3
2016 Q1,,,South East,,,,,E12000008,8.5
2016 Q2,,,South East,,,,,E12000008,9.0
2016 Q3,,,South East,,,,,E12000008,8.4
2016 Q4,,,South East,,,,,E12000008,8.1
2017 Q1,,,South East,,,,,E12000008,8.0
2017 Q2,,,South East,,,,,E12000008,7.8
2017 Q3,,,South East,,,,,E12000008,7.9
2017 Q4,,,South East,,,,,E12000008,8.4
2009 Q1,,,South West,,,,,E12000009,10.0
2009 Q2,,,South West,,,,,E12000009,10.2
2009 Q3,,,South West,,,,,E12000009,10.7
2009 Q4,,,South West,,,,,E12000009,10.7
2010 Q1,,,South West,,,,,E12000009,11.0
2010 Q2,,,South West,,,,,E12000009,11.1
2010 Q3,,,South West,,,,,E12000009,10.7
2010 Q4,,,South West,,,,,E12000009,11.0
2011 Q1,,,South West,,,,,E12000009,10.3
2011 Q2,,,South West,,,,,E12000009,10.1
2011 Q3,,,South West,,,,,E12000009,10.0
2011 Q4,,,South West,,,,,E12000009,10.2
2012 Q1,,,South West,,,,,E12000009,10.4
2012 Q2,,,South West,,,,,E12000009,10.6
2012 Q3,,,South West,,,,,E12000009,10.1
2012 Q4,,,South West,,,,,E12000009,10.0
2013 Q1,,,South West,,,,,E12000009,10.2
2013 Q2,,,South West,,,,,E12000009,10.2
2013 Q3,,,South West,,,,,E12000009,10.0
2013 Q4,,,South West,,,,,E12000009,10.2
2014 Q1,,,South West,,,,,E12000009,9.8
2014 Q2,,,South West,,,,,E12000009,9.8
2014 Q3,,,South West,,,,,E12000009,9.8
2014 Q4,,,South West,,,,,E12000009,9.8
2015 Q1,,,South West,,,,,E12000009,9.9
2015 Q2,,,South West,,,,,E12000009,9.6
2015 Q3,,,South West,,,,,E12000009,9.3
2015 Q4,,,South West,,,,,E12000009,9.3
2016 Q1,,,South West,,,,,E12000009,9.4
2016 Q2,,,South West,,,,,E12000009,9.2
2016 Q3,,,South West,,,,,E12000009,9.7
2016 Q4,,,South West,,,,,E12000009,9.1
2017 Q1,,,South West,,,,,E12000009,8.6
2017 Q2,,,South West,,,,,E12000009,8.6
2017 Q3,,,South West,,,,,E12000009,9.5
2017 Q4,,,South West,,,,,E12000009,8.8
2009 Q1,,,Wales,,,,,W92000004,11.2
2009 Q2,,,Wales,,,,,W92000004,10.9
2009 Q3,,,Wales,,,,,W92000004,11.4
2009 Q4,,,Wales,,,,,W92000004,11.2
2010 Q1,,,Wales,,,,,W92000004,10.6
2010 Q2,,,Wales,,,,,W92000004,10.1
2010 Q3,,,Wales,,,,,W92000004,10.7
2010 Q4,,,Wales,,,,,W92000004,10.0
2011 Q1,,,Wales,,,,,W92000004,10.5
2011 Q2,,,Wales,,,,,W92000004,10.0
2011 Q3,,,Wales,,,,,W92000004,10.9
2011 Q4,,,Wales,,,,,W92000004,10.9
2012 Q1,,,Wales,,,,,W92000004,10.2
2012 Q2,,,Wales,,,,,W92000004,10.6
2012 Q3,,,Wales,,,,,W92000004,11.2
2012 Q4,,,Wales,,,,,W92000004,11.2
2013 Q1,,,Wales,,,,,W92000004,11.7
2013 Q2,,,Wales,,,,,W92000004,11.5
2013 Q3,,,Wales,,,,,W92000004,11.6
2013 Q4,,,Wales,,,,,W92000004,11.0
2014 Q1,,,Wales,,,,,W92000004,10.1
2014 Q2,,,Wales,,,,,W92000004,9.9
2014 Q3,,,Wales,,,,,W92000004,9.8
2014 Q4,,,Wales,,,,,W92000004,10.9
2015 Q1,,,Wales,,,,,W92000004,10.7
2015 Q2,,,Wales,,,,,W92000004,10.8
2015 Q3,,,Wales,,,,,W92000004,10.5
2015 Q4,,,Wales,,,,,W92000004,11.6
2016 Q1,,,Wales,,,,,W92000004,10.4
2016 Q2,,,Wales,,,,,W92000004,10.1
2016 Q3,,,Wales,,,,,W92000004,10.5
2016 Q4,,,Wales,,,,,W92000004,10.7
2017 Q1,,,Wales,,,,,W92000004,9.9
2017 Q2,,,Wales,,,,,W92000004,11.1
2017 Q3,,,Wales,,,,,W92000004,10.2
2017 Q4,,,Wales,,,,,W92000004,10.2
2009 Q1,,,Scotland,,,,,S92000003,8.7
2009 Q2,,,Scotland,,,,,S92000003,8.4
2009 Q3,,,Scotland,,,,,S92000003,8.4
2009 Q4,,,Scotland,,,,,S92000003,8.0
2010 Q1,,,Scotland,,,,,S92000003,7.5
2010 Q2,,,Scotland,,,,,S92000003,7.8
2010 Q3,,,Scotland,,,,,S92000003,7.6
2010 Q4,,,Scotland,,,,,S92000003,7.7
2011 Q1,,,Scotland,,,,,S92000003,8.5
2011 Q2,,,Scotland,,,,,S92000003,8.6
2011 Q3,,,Scotland,,,,,S92000003,8.2
2011 Q4,,,Scotland,,,,,S92000003,8.3
2012 Q1,,,Scotland,,,,,S92000003,7.9
2012 Q2,,,Scotland,,,,,S92000003,8.1
2012 Q3,,,Scotland,,,,,S92000003,8.5
2012 Q4,,,Scotland,,,,,S92000003,8.6
2013 Q1,,,Scotland,,,,,S92000003,8.3
2013 Q2,,,Scotland,,,,,S92000003,8.6
2013 Q3,,,Scotland,,,,,S92000003,8.4
2013 Q4,,,Scotland,,,,,S92000003,8.6
2014 Q1,,,Scotland,,,,,S92000003,8.8
2014 Q2,,,Scotland,,,,,S92000003,8.7
2014 Q3,,,Scotland,,,,,S92000003,8.4
2014 Q4,,,Scotland,,,,,S92000003,9.3
2015 Q1,,,Scotland,,,,,S92000003,8.4
2015 Q2,,,Scotland,,,,,S92000003,8.4
2015 Q3,,,Scotland,,,,,S92000003,8.2
2015 Q4,,,Scotland,,,,,S92000003,7.9
2016 Q1,,,Scotland,,,,,S92000003,7.9
2016 Q2,,,Scotland,,,,,S92000003,8.2
2016 Q3,,,Scotland,,,,,S92000003,8.1
2016 Q4,,,Scotland,,,,,S92000003,8.2
2017 Q1,,,Scotland,,,,,S92000003,8.1
2017 Q2,,,Scotland,,,,,S92000003,8.3
2017 Q3,,,Scotland,,,,,S92000003,8.3
2017 Q4,,,Scotland,,,,,S92000003,7.8
2009 Q1,,,Northern Ireland,,,,,N92000002,11.0
2009 Q2,,,Northern Ireland,,,,,N92000002,11.1
2009 Q3,,,Northern Ireland,,,,,N92000002,11.1
2009 Q4,,,Northern Ireland,,,,,N92000002,11.4
2010 Q1,,,Northern Ireland,,,,,N92000002,11.3
2010 Q2,,,Northern Ireland,,,,,N92000002,11.1
2010 Q3,,,Northern Ireland,,,,,N92000002,10.8
2010 Q4,,,Northern Ireland,,,,,N92000002,12.9
2011 Q1,,,Northern Ireland,,,,,N92000002,11.7
2011 Q2,,,Northern Ireland,,,,,N92000002,11.6
2011 Q3,,,Northern Ireland,,,,,N92000002,12.1
2011 Q4,,,Northern Ireland,,,,,N92000002,12.1
2012 Q1,,,Northern Ireland,,,,,N92000002,12.2
2012 Q2,,,Northern Ireland,,,,,N92000002,11.2
2012 Q3,,,Northern Ireland,,,,,N92000002,11.5
2012 Q4,,,Northern Ireland,,,,,N92000002,11.6
2013 Q1,,,Northern Ireland,,,,,N92000002,10.9
2013 Q2,,,Northern Ireland,,,,,N92000002,11.4
2013 Q3,,,Northern Ireland,,,,,N92000002,11.7
2013 Q4,,,Northern Ireland,,,,,N92000002,10.8
2014 Q1,,,Northern Ireland,,,,,N92000002,10.3
2014 Q2,,,Northern Ireland,,,,,N92000002,10.4
2014 Q3,,,Northern Ireland,,,,,N92000002,11.2
2014 Q4,,,Northern Ireland,,,,,N92000002,11.6
2015 Q1,,,Northern Ireland,,,,,N92000002,12.1
2015 Q2,,,Northern Ireland,,,,,N92000002,10.1
2015 Q3,,,Northern Ireland,,,,,N92000002,10.1
2015 Q4,,,Northern Ireland,,,,,N92000002,9.9
2016 Q1,,,Northern Ireland,,,,,N92000002,10.1
