Year,Country,Region,Sex,Age,Unintentional poisoning category,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2013,England and Wales,,Male,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,3.843024581704472
2013,England and Wales,,Male,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.3539627904201488
2013,England and Wales,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,3.1856651137813388
2013,England and Wales,,Male,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.15169833875149233
2014,England and Wales,,Male,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,2.5327644089742565
2014,England and Wales,,Male,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.15506720871270954
2014,England and Wales,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.9641846436943209
2014,England and Wales,,Male,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.25844534785451595
2015,England and Wales,,Male,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,3.6876788853516436
2015,England and Wales,,Male,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.15804338080078473
2015,England and Wales,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,3.3715921237500743
2015,England and Wales,,Male,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.15804338080078473
2016,England and Wales,,Male,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,4.497920930885381
2016,England and Wales,,Male,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2167672737776087
2016,England and Wales,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,4.118578201774565
2017,England and Wales,,Male,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,4.953024183001443
2017,England and Wales,,Male,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,4.507808526102439
2017,England and Wales,,Male,40 to 44,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.22260782844950308
2013,England and Wales,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,3.3216667928574397
2013,England and Wales,,Male,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2442402053571647
2013,England and Wales,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.7843383410716767
2013,England and Wales,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.2442402053571647
2014,England and Wales,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,2.7916284450286732
2014,England and Wales,,Male,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.19590375052832792
2014,England and Wales,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.203917193443689
2014,England and Wales,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.19590375052832792
2015,England and Wales,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,3.256920709771848
2015,England and Wales,,Male,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.24673641740695815
2015,England and Wales,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.763447874957932
2015,England and Wales,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.1480418504441749
2016,England and Wales,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,3.3599610244521165
2016,England and Wales,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.915260300627572
2016,England and Wales,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.1482335746081816
2016,England and Wales,,Male,45 to 49,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.1482335746081816
2017,England and Wales,,Male,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,3.538547491045232
2017,England and Wales,,Male,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,3.239515308703381
2017,England and Wales,,Male,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.1495160911709253
2013,England and Wales,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,2.2146105238292093
2013,England and Wales,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2109152879837342
2013,England and Wales,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.7927799478617408
2013,England and Wales,,Male,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.15818646598780067
2014,England and Wales,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,1.2848819758812235
2014,England and Wales,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2569763951762447
2014,England and Wales,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.97651030166973
2015,England and Wales,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,2.3606085749357613
2015,England and Wales,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.25112857180167675
2015,England and Wales,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.7076742882514018
2015,England and Wales,,Male,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.15067714308100605
2015,England and Wales,,Male,50 to 54,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.2009028574413414
2016,England and Wales,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,2.376338794621949
2016,England and Wales,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.14852117466387182
2016,England and Wales,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.9802823288516245
2016,England and Wales,,Male,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.14852117466387182
2017,England and Wales,,Male,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,2.5537114266799983
2017,England and Wales,,Male,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2455491756423075
2017,England and Wales,,Male,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.1117229105238446
2013,England and Wales,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,1.4086913808299153
2013,England and Wales,,Male,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1837423540212933
2013,England and Wales,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.1024541241277597
2014,England and Wales,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,1.915652617948827
2014,England and Wales,,Male,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.4190490101763059
2014,England and Wales,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.3170111748398186
2015,England and Wales,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,0.9312872951458978
2015,England and Wales,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.7566709273060419
2016,England and Wales,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,1.2433199808302664
2016,England and Wales,,Male,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.3390872674991636
2016,England and Wales,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.8477181687479091
2017,England and Wales,,Male,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,1.8672505669027641
2017,England and Wales,,Male,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.4393530745653562
2017,England and Wales,,Male,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.0983826864133903
2017,England and Wales,,Male,55 to 59,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.16475740296200858
2013,England and Wales,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,1.1087703736556158
2013,England and Wales,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.3913307201137468
2013,England and Wales,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.6522178668562446
2014,England and Wales,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,1.3177218434137956
2014,England and Wales,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.19765827651206933
2014,England and Wales,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.8565191982189672
2014,England and Wales,,Male,60 to 64,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.19765827651206933
2015,England and Wales,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,0.9914418737458259
2015,England and Wales,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.330480624581942
2015,England and Wales,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5948651242474956
2016,England and Wales,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,0.982573083785972
2016,England and Wales,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2620194890095925
2016,England and Wales,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3275243612619907
2017,England and Wales,,Male,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,1.1583287375568143
2017,England and Wales,,Male,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.3861095791856048
2017,England and Wales,,Male,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5148127722474731
2017,England and Wales,,Male,60 to 64,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.1930547895928024
2013,England and Wales,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.462906324292332
2013,England and Wales,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3306473744945228
2014,England and Wales,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7787626240666206
2014,England and Wales,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3893813120333103
2015,England and Wales,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7689616326593385
2015,England and Wales,,Male,65 to 69,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.19224040816483465
2015,England and Wales,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.512641088439559
2016,England and Wales,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.44667241810580266
2016,England and Wales,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2552413817747444
2017,England and Wales,,Male,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8716729751204417
2017,England and Wales,,Male,65 to 69,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2682070692678282
2017,England and Wales,,Male,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5364141385356564
2013,England and Wales,,Male,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.28132270433640194
2014,England and Wales,,Male,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7203294066376554
2014,England and Wales,,Male,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5402470549782415
2015,England and Wales,,Male,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.6067840186958825
2015,England and Wales,,Male,70 to 74,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2600502937268068
2015,England and Wales,,Male,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3467337249690757
2016,England and Wales,,Male,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4949698687092423
2017,England and Wales,,Male,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5271429679504606
2017,England and Wales,,Male,70 to 74,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.3012245531145489
2013,England and Wales,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8228875594683206
2013,England and Wales,,Male,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.470221462553326
2013,England and Wales,,Male,75 to 79,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.35266609691499456
2014,England and Wales,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4579069075257
2015,England and Wales,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,1.0175113706895675
2015,England and Wales,,Male,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5652840948275375
2016,England and Wales,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.793847005268876
2017,England and Wales,,Male,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5603917362393007
2013,England and Wales,,Male,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5140903599489337
2014,England and Wales,,Male,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,1.1746917692703989
2014,England and Wales,,Male,80 to 84,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5034393296873139
2015,England and Wales,,Male,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,1.6451724881095158
2015,England and Wales,,Male,80 to 84,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.6580689952438064
2015,England and Wales,,Male,80 to 84,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.4935517464328548
2016,England and Wales,,Male,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,1.2875294723543278
2016,England and Wales,,Male,80 to 84,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.6437647361771639
2016,England and Wales,,Male,80 to 84,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.482823552132873
2017,England and Wales,,Male,80 to 84,,Undefined,Units,"Rate per 100,000 population",K04000001,0.6283498903529441
2013,England and Wales,,Male,85 to 89,,Undefined,Units,"Rate per 100,000 population",K04000001,0.9673144449066058
2014,England and Wales,,Male,85 to 89,,Undefined,Units,"Rate per 100,000 population",K04000001,1.2433712768801328
2015,England and Wales,,Male,85 to 89,,Undefined,Units,"Rate per 100,000 population",K04000001,2.715423606082549
2015,England and Wales,,Male,85 to 89,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.2068549360366885
2015,England and Wales,,Male,85 to 89,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.9051412020275162
2017,England and Wales,,Male,85 to 89,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8460833392089121
2013,England and Wales,,Male,90 and over,,Undefined,Units,"Rate per 100,000 population",K04000001,2.9674250910628577
2013,England and Wales,,Male,90 and over,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.225568818297143
2016,England and Wales,,Male,90 and over,,Undefined,Units,"Rate per 100,000 population",K04000001,5.124033639280842
2016,England and Wales,,Male,90 and over,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.562016819640421
2013,England and Wales,,Female,,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8615515802890515
2013,England and Wales,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.08980421508593725
2013,England and Wales,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.014545635706683685
2013,England and Wales,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.6921990984570854
2013,England and Wales,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.038736963874971435
2013,England and Wales,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.02626566716437373
2014,England and Wales,,Female,,,Undefined,Units,"Rate per 100,000 population",K04000001,0.6708548054576187
2014,England and Wales,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.11187588755437246
2014,England and Wales,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.03699526427546535
2014,England and Wales,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.47050097882946507
2014,England and Wales,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.03508390550987523
2014,England and Wales,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.013019120427812204
2015,England and Wales,,Female,,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7535937239731343
2015,England and Wales,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.11270676536946594
2015,England and Wales,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.0312838187854545
2015,England and Wales,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5105815441267957
2015,England and Wales,,Female,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.01292320923531548
2015,England and Wales,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.0506506387619543
2015,England and Wales,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.035447747694148386
2016,England and Wales,,Female,,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7255224761163522
2016,England and Wales,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.12362624010968927
2016,England and Wales,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.027488818507452682
2016,England and Wales,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5262858305291555
2016,England and Wales,,Female,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.010381335003274612
2016,England and Wales,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.013761646082378013
2016,England and Wales,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.02397860588440207
2017,England and Wales,,Female,,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8490715985868478
2017,England and Wales,,Female,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.13208631385122355
2017,England and Wales,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.041511823433934135
2017,England and Wales,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.6017658390825115
2017,England and Wales,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.03390788739398868
2017,England and Wales,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.03979973482518999
2014,England and Wales,,Female,10 to 14,,Undefined,Units,"Rate per 100,000 population",K04000001,0.1958587623293091
2013,England and Wales,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.3577363161387373
2013,England and Wales,,Female,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2981135967822811
2014,England and Wales,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.2404509416960568
2015,England and Wales,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4234932262258465
2017,England and Wales,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.3115451142249007
2013,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5317073015110058
2013,England and Wales,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.4253658412088047
2014,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4267558870974625
2014,England and Wales,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2667224294359141
2015,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.42932412576191614
2015,England and Wales,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2683275786011976
2016,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.32657184471726497
2016,England and Wales,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.16328592235863248
2017,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.3857210476404066
