Year,Series,Country,Ethnicity,Sex,Type (wasted or overweight),BMI Classifications,IMD Deciles (England),IMD Quintiles,Urban or rural,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2014/15,WHO Child Growth Standards,England,,,Overweight,,,3,,Undefined,Units,Percentage (%),E92000001,6.04311882
2014/15,WHO Child Growth Standards,England,,,Overweight,,,4,,Undefined,Units,Percentage (%),E92000001,4.9911826
2014/15,WHO Child Growth Standards,England,,,Overweight,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,4.091839054
2014/15,WHO Child Growth Standards,England,White - British,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.961162045
2014/15,WHO Child Growth Standards,England,White - Irish,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.019815059
2014/15,WHO Child Growth Standards,England,Any other White background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.872622002
2014/15,WHO Child Growth Standards,England,White and Black Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.007383317
2014/15,WHO Child Growth Standards,England,White and Black African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.167616271
2014/15,WHO Child Growth Standards,England,White and Asian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.044137558
2014/15,WHO Child Growth Standards,England,Any other Mixed background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.045492142
2014/15,WHO Child Growth Standards,England,Indian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.575682382
2014/15,WHO Child Growth Standards,England,Pakistani,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,10.58350538
2014/15,WHO Child Growth Standards,England,Bangladeshi,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.225433526
2014/15,WHO Child Growth Standards,England,Chinese,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.781729992
2014/15,WHO Child Growth Standards,England,Any other Asian background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.074534161
2014/15,WHO Child Growth Standards,England,Black - African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,4.483306836
2014/15,WHO Child Growth Standards,England,Black - Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.823529412
2014/15,WHO Child Growth Standards,England,Any other Black background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.626506024
2014/15,WHO Child Growth Standards,England,Any other Ethnic group,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.995899539
2014/15,WHO Child Growth Standards,England,Not stated / Invalid,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.144172775
2015/16,WHO Child Growth Standards,England,,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.299953361
2015/16,WHO Child Growth Standards,England,,Male,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.270074868
2015/16,WHO Child Growth Standards,England,,Female,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.331072251
2015/16,WHO Child Growth Standards,England,,,Wasted,,,,Urban,Undefined,Units,Percentage (%),E92000001,0.328634374
2015/16,WHO Child Growth Standards,England,,,Wasted,,,,Rural,Undefined,Units,Percentage (%),E92000001,0.155357044
2015/16,WHO Child Growth Standards,England,,,Wasted,,,,Not classified,Undefined,Units,Percentage (%),E92000001,0.273972603
2015/16,WHO Child Growth Standards,England,,,Wasted,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,0.370497821
2015/16,WHO Child Growth Standards,England,,,Wasted,,,2,,Undefined,Units,Percentage (%),E92000001,0.362244749
2015/16,WHO Child Growth Standards,England,,,Wasted,,,3,,Undefined,Units,Percentage (%),E92000001,0.286816339
2015/16,WHO Child Growth Standards,England,,,Wasted,,,4,,Undefined,Units,Percentage (%),E92000001,0.24326113
2015/16,WHO Child Growth Standards,England,,,Wasted,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,0.183283127
2015/16,WHO Child Growth Standards,England,White - British,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.150294391
2015/16,WHO Child Growth Standards,England,White - Irish,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.0
2015/16,WHO Child Growth Standards,England,Any other White background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.227663665
2015/16,WHO Child Growth Standards,England,White and Black Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.989261858
2015/16,WHO Child Growth Standards,England,White and Black African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.743394171
2015/16,WHO Child Growth Standards,England,White and Asian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.086956522
2015/16,WHO Child Growth Standards,England,Any other Mixed background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.29717682
2015/16,WHO Child Growth Standards,England,Indian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.945103559
2015/16,WHO Child Growth Standards,England,Pakistani,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.28922632
2015/16,WHO Child Growth Standards,England,Bangladeshi,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.495662949
2015/16,WHO Child Growth Standards,England,Chinese,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.460677855
2015/16,WHO Child Growth Standards,England,Any other Asian background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.278629145
2015/16,WHO Child Growth Standards,England,Black - African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.350979819
2015/16,WHO Child Growth Standards,England,Black - Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.092635479
2015/16,WHO Child Growth Standards,England,Any other Black background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.298408488
2015/16,WHO Child Growth Standards,England,Any other Ethnic group,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.35618878
2015/16,WHO Child Growth Standards,England,Not stated / Invalid,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.395746722
2015/16,WHO Child Growth Standards,England,,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.433146066
2015/16,WHO Child Growth Standards,England,,Male,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.276253129
2015/16,WHO Child Growth Standards,England,,Female,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.596552368
2015/16,WHO Child Growth Standards,England,,,Overweight,,,,Urban,Undefined,Units,Percentage (%),E92000001,6.63819478
2015/16,WHO Child Growth Standards,England,,,Overweight,,,,Rural,Undefined,Units,Percentage (%),E92000001,5.393108805
2015/16,WHO Child Growth Standards,England,,,Overweight,,,,Not classified,Undefined,Units,Percentage (%),E92000001,6.712328767
2015/16,WHO Child Growth Standards,England,,,Overweight,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,8.612066988
2015/16,WHO Child Growth Standards,England,,,Overweight,,,2,,Undefined,Units,Percentage (%),E92000001,7.139727148
2015/16,WHO Child Growth Standards,England,,,Overweight,,,3,,Undefined,Units,Percentage (%),E92000001,5.986878977
2015/16,WHO Child Growth Standards,England,,,Overweight,,,4,,Undefined,Units,Percentage (%),E92000001,5.08523083
2015/16,WHO Child Growth Standards,England,,,Overweight,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,3.963270787
2015/16,WHO Child Growth Standards,England,White - British,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.214234067
2015/16,WHO Child Growth Standards,England,White - Irish,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.334273625
2015/16,WHO Child Growth Standards,England,Any other White background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.519579075
2015/16,WHO Child Growth Standards,England,White and Black Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.457512471
2015/16,WHO Child Growth Standards,England,White and Black African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,4.862435304
2015/16,WHO Child Growth Standards,England,White and Asian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.385093168
2015/16,WHO Child Growth Standards,England,Any other Mixed background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.720653789
2015/16,WHO Child Growth Standards,England,Indian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.69615926
2015/16,WHO Child Growth Standards,England,Pakistani,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,10.55676067
2015/16,WHO Child Growth Standards,England,Bangladeshi,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.013217679
2015/16,WHO Child Growth Standards,England,Chinese,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.246462652
2015/16,WHO Child Growth Standards,England,Any other Asian background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.24435776
2015/16,WHO Child Growth Standards,England,Black - African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,4.972214098
2015/16,WHO Child Growth Standards,England,Black - Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.773043075
2015/16,WHO Child Growth Standards,England,Any other Black background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.133952255
2015/16,WHO Child Growth Standards,England,Any other Ethnic group,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.515583259
2015/16,WHO Child Growth Standards,England,Not stated / Invalid,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.339942437
2016/17,WHO Child Growth Standards,England,,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.297815331
2016/17,WHO Child Growth Standards,England,,Male,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.285722582
2016/17,WHO Child Growth Standards,England,,Female,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.310364362
2016/17,WHO Child Growth Standards,England,,,Wasted,,,,Urban,Undefined,Units,Percentage (%),E92000001,0.324180622
2016/17,WHO Child Growth Standards,England,,,Wasted,,,,Rural,Undefined,Units,Percentage (%),E92000001,0.161169209
2016/17,WHO Child Growth Standards,England,,,Wasted,,,,Not classified,Undefined,Units,Percentage (%),E92000001,0.302571861
2016/17,WHO Child Growth Standards,England,,,Wasted,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,0.393465942
2016/17,WHO Child Growth Standards,England,,,Wasted,,,2,,Undefined,Units,Percentage (%),E92000001,0.318214663
2016/17,WHO Child Growth Standards,England,,,Wasted,,,3,,Undefined,Units,Percentage (%),E92000001,0.279050594
2016/17,WHO Child Growth Standards,England,,,Wasted,,,4,,Undefined,Units,Percentage (%),E92000001,0.245904419
2016/17,WHO Child Growth Standards,England,,,Wasted,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,0.198959018
2016/17,WHO Child Growth Standards,England,White - British,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.145160294
2016/17,WHO Child Growth Standards,England,White - Irish,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.123609394
2016/17,WHO Child Growth Standards,England,Any other White background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.236102168
2016/17,WHO Child Growth Standards,England,White and Black Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.186896661
2016/17,WHO Child Growth Standards,England,White and Black African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.845483723
2016/17,WHO Child Growth Standards,England,White and Asian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.236584228
2016/17,WHO Child Growth Standards,England,Any other Mixed background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.313479624
2016/17,WHO Child Growth Standards,England,Indian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.814736096
2016/17,WHO Child Growth Standards,England,Pakistani,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.372544592
2016/17,WHO Child Growth Standards,England,Bangladeshi,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.221075903
2016/17,WHO Child Growth Standards,England,Chinese,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.506329114
2016/17,WHO Child Growth Standards,England,Any other Asian background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.072167428
2016/17,WHO Child Growth Standards,England,Black - African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.43690568
2016/17,WHO Child Growth Standards,England,Black - Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.172488141
2016/17,WHO Child Growth Standards,England,Any other Black background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.286944046
2016/17,WHO Child Growth Standards,England,Any other Ethnic group,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.356718193
2016/17,WHO Child Growth Standards,England,Not stated / Invalid,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.272513574
2016/17,WHO Child Growth Standards,England,,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.73648223
2016/17,WHO Child Growth Standards,England,,Male,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.605882865
2016/17,WHO Child Growth Standards,England,,Female,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.872009353
2016/17,WHO Child Growth Standards,England,,,Overweight,,,,Urban,Undefined,Units,Percentage (%),E92000001,6.956272736
2016/17,WHO Child Growth Standards,England,,,Overweight,,,,Rural,Undefined,Units,Percentage (%),E92000001,5.611618835
2016/17,WHO Child Growth Standards,England,,,Overweight,,,,Not classified,Undefined,Units,Percentage (%),E92000001,5.597579425
2016/17,WHO Child Growth Standards,England,,,Overweight,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,8.963681832
2016/17,WHO Child Growth Standards,England,,,Overweight,,,2,,Undefined,Units,Percentage (%),E92000001,7.516258129
2016/17,WHO Child Growth Standards,England,,,Overweight,,,3,,Undefined,Units,Percentage (%),E92000001,6.354743067
2016/17,WHO Child Growth Standards,England,,,Overweight,,,4,,Undefined,Units,Percentage (%),E92000001,5.338669742
2016/17,WHO Child Growth Standards,England,,,Overweight,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,4.195903576
2016/17,WHO Child Growth Standards,England,White - British,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.486914983
2016/17,WHO Child Growth Standards,England,White - Irish,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.045735476
2016/17,WHO Child Growth Standards,England,Any other White background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.735136295
2016/17,WHO Child Growth Standards,England,White and Black Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.714828296
2016/17,WHO Child Growth Standards,England,White and Black African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,4.940394315
2016/17,WHO Child Growth Standards,England,White and Asian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.749416706
2016/17,WHO Child Growth Standards,England,Any other Mixed background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,2.884012539
2016/17,WHO Child Growth Standards,England,Indian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.730428622
2016/17,WHO Child Growth Standards,England,Pakistani,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,11.05215624
2016/17,WHO Child Growth Standards,England,Bangladeshi,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.585114223
2016/17,WHO Child Growth Standards,England,Chinese,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.32278481
2016/17,WHO Child Growth Standards,England,Any other Asian background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.804426269
2016/17,WHO Child Growth Standards,England,Black - African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,4.651760473
2016/17,WHO Child Growth Standards,England,Black - Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.702457956
2016/17,WHO Child Growth Standards,England,Any other Black background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.030129125
2016/17,WHO Child Growth Standards,England,Any other Ethnic group,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.357312723
2016/17,WHO Child Growth Standards,England,Not stated / Invalid,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.956377026
2017/18,WHO Child Growth Standards,England,,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.314591722
2017/18,WHO Child Growth Standards,England,,Male,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.303826573
2017/18,WHO Child Growth Standards,England,,Female,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.325739291
2017/18,WHO Child Growth Standards,England,,,Wasted,,,,Urban,Undefined,Units,Percentage (%),E92000001,0.349524248
2017/18,WHO Child Growth Standards,England,,,Wasted,,,,Rural,Undefined,Units,Percentage (%),E92000001,0.130480167
2017/18,WHO Child Growth Standards,England,,,Wasted,,,,Not classified,Undefined,Units,Percentage (%),E92000001,0.4048583
2017/18,WHO Child Growth Standards,England,,,Wasted,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,0.386593282
2017/18,WHO Child Growth Standards,England,,,Wasted,,,2,,Undefined,Units,Percentage (%),E92000001,0.389192091
2017/18,WHO Child Growth Standards,England,,,Wasted,,,3,,Undefined,Units,Percentage (%),E92000001,0.283823785
2017/18,WHO Child Growth Standards,England,,,Wasted,,,4,,Undefined,Units,Percentage (%),E92000001,0.22115112
2017/18,WHO Child Growth Standards,England,,,Wasted,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,0.227881502
2017/18,WHO Child Growth Standards,England,White - British,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.135642499
2017/18,WHO Child Growth Standards,England,White - Irish,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.146627566
2017/18,WHO Child Growth Standards,England,Any other White background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.28989446
2017/18,WHO Child Growth Standards,England,White and Black Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.101476447
2017/18,WHO Child Growth Standards,England,White and Black African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.915079886
2017/18,WHO Child Growth Standards,England,White and Asian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.075268817
2017/18,WHO Child Growth Standards,England,Any other Mixed background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.293772033
2017/18,WHO Child Growth Standards,England,Indian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.764036958
2017/18,WHO Child Growth Standards,England,Pakistani,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.329489292
2017/18,WHO Child Growth Standards,England,Bangladeshi,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.415110004
2017/18,WHO Child Growth Standards,England,Chinese,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.783754898
2017/18,WHO Child Growth Standards,England,Any other Asian background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.21905805
2017/18,WHO Child Growth Standards,England,Black - African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.426552919
2017/18,WHO Child Growth Standards,England,Black - Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.223813787
2017/18,WHO Child Growth Standards,England,Any other Black background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.333919156
2017/18,WHO Child Growth Standards,England,Any other Ethnic group,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.365084633
2017/18,WHO Child Growth Standards,England,Not stated / Invalid,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.303769401
2017/18,WHO Child Growth Standards,England,,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.646272297
2017/18,WHO Child Growth Standards,England,,Male,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.569223189
2017/18,WHO Child Growth Standards,England,,Female,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.726058489
2017/18,WHO Child Growth Standards,England,,,Overweight,,,,Urban,Undefined,Units,Percentage (%),E92000001,6.8512124
2017/18,WHO Child Growth Standards,England,,,Overweight,,,,Rural,Undefined,Units,Percentage (%),E92000001,5.578528987
2017/18,WHO Child Growth Standards,England,,,Overweight,,,,Not classified,Undefined,Units,Percentage (%),E92000001,6.342780027
2017/18,WHO Child Growth Standards,England,,,Overweight,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,8.856719618
2017/18,WHO Child Growth Standards,England,,,Overweight,,,2,,Undefined,Units,Percentage (%),E92000001,7.400614357
2017/18,WHO Child Growth Standards,England,,,Overweight,,,3,,Undefined,Units,Percentage (%),E92000001,6.130942016
2017/18,WHO Child Growth Standards,England,,,Overweight,,,4,,Undefined,Units,Percentage (%),E92000001,5.215008033
2017/18,WHO Child Growth Standards,England,,,Overweight,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,4.075880542
2017/18,WHO Child Growth Standards,England,White - British,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.40610334
2017/18,WHO Child Growth Standards,England,White - Irish,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.771260997
2017/18,WHO Child Growth Standards,England,Any other White background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.879422023
2017/18,WHO Child Growth Standards,England,White and Black Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.069682056
2017/18,WHO Child Growth Standards,England,White and Black African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,4.858831254
2017/18,WHO Child Growth Standards,England,White and Asian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.368396447
2017/18,WHO Child Growth Standards,England,Any other Mixed background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.640423032
2017/18,WHO Child Growth Standards,England,Indian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.787491116
2017/18,WHO Child Growth Standards,England,Pakistani,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,10.22593551
2017/18,WHO Child Growth Standards,England,Bangladeshi,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.385222084
2017/18,WHO Child Growth Standards,England,Chinese,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.298183114
2017/18,WHO Child Growth Standards,England,Any other Asian background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.050383352
2017/18,WHO Child Growth Standards,England,Black - African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.705145295
2017/18,WHO Child Growth Standards,England,Black - Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.131602507
2017/18,WHO Child Growth Standards,England,Any other Black background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.940246046
2017/18,WHO Child Growth Standards,England,Any other Ethnic group,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.484234982
2017/18,WHO Child Growth Standards,England,Not stated / Invalid,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.636363636
2018/19,WHO Child Growth Standards,England,,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.295326101
2018/19,WHO Child Growth Standards,England,,Male,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.298759293
2018/19,WHO Child Growth Standards,England,,Female,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.291769345
2018/19,WHO Child Growth Standards,England,,,Wasted,,,,Urban,Undefined,Units,Percentage (%),E92000001,0.318278442
2018/19,WHO Child Growth Standards,England,,,Wasted,,,,Rural,Undefined,Units,Percentage (%),E92000001,0.173327489
2018/19,WHO Child Growth Standards,England,,,Wasted,,,,Not classified,Undefined,Units,Percentage (%),E92000001,0.704225352
2018/19,WHO Child Growth Standards,England,,,Wasted,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,0.361493027
2018/19,WHO Child Growth Standards,England,,,Wasted,,,2,,Undefined,Units,Percentage (%),E92000001,0.333098264
2018/19,WHO Child Growth Standards,England,,,Wasted,,,3,,Undefined,Units,Percentage (%),E92000001,0.294148362
2018/19,WHO Child Growth Standards,England,,,Wasted,,,4,,Undefined,Units,Percentage (%),E92000001,0.21897948
2018/19,WHO Child Growth Standards,England,,,Wasted,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,0.216872696
2018/19,WHO Child Growth Standards,England,White - British,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.136619021
2018/19,WHO Child Growth Standards,England,White - Irish,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.0
2018/19,WHO Child Growth Standards,England,Any other White background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.25419882
2018/19,WHO Child Growth Standards,England,White and Black Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.036689074
2018/19,WHO Child Growth Standards,England,White and Black African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.601366499
2018/19,WHO Child Growth Standards,England,White and Asian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.064638783
2018/19,WHO Child Growth Standards,England,Any other Mixed background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.358937545
2018/19,WHO Child Growth Standards,England,Indian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.857044909
2018/19,WHO Child Growth Standards,England,Pakistani,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.309529074
2018/19,WHO Child Growth Standards,England,Bangladeshi,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.32800328
2018/19,WHO Child Growth Standards,England,Chinese,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.320284698
2018/19,WHO Child Growth Standards,England,Any other Asian background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.159659393
2018/19,WHO Child Growth Standards,England,Black - African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.499211771
2018/19,WHO Child Growth Standards,England,Black - Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.197472354
2018/19,WHO Child Growth Standards,England,Any other Black background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.26849642
2018/19,WHO Child Growth Standards,England,Any other Ethnic group,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.329353643
2018/19,WHO Child Growth Standards,England,Not stated / Invalid,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.316660849
2018/19,WHO Child Growth Standards,England,,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.692121732
2018/19,WHO Child Growth Standards,England,,Male,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.508004973
2018/19,WHO Child Growth Standards,England,,Female,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.882865122
2018/19,WHO Child Growth Standards,England,,,Overweight,,,,Urban,Undefined,Units,Percentage (%),E92000001,6.945800075
2018/19,WHO Child Growth Standards,England,,,Overweight,,,,Rural,Undefined,Units,Percentage (%),E92000001,5.38709806
2018/19,WHO Child Growth Standards,England,,,Overweight,,,,Not classified,Undefined,Units,Percentage (%),E92000001,6.103286385
2018/19,WHO Child Growth Standards,England,,,Overweight,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,8.929490479
2018/19,WHO Child Growth Standards,England,,,Overweight,,,2,,Undefined,Units,Percentage (%),E92000001,7.454198989
2018/19,WHO Child Growth Standards,England,,,Overweight,,,3,,Undefined,Units,Percentage (%),E92000001,6.312876388
2018/19,WHO Child Growth Standards,England,,,Overweight,,,4,,Undefined,Units,Percentage (%),E92000001,5.174334095
2018/19,WHO Child Growth Standards,England,,,Overweight,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,4.110723369
2018/19,WHO Child Growth Standards,England,White - British,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.495665192
